"","ItemID.LIsting_id.","bundle_index","total","total_nofw","nongift","nongift_nofw","branded","branded_nofw","bundle_price","optimal_price","premium_percent"
"79",23924620234,2,32,32,18,18,8,8,3540,4180,-0.180790960451977
"80",23924620234,3,34,34,20,20,10,10,3580,4242,-0.184916201117318
"81",23924620234,4,40,40,23,23,16,16,3680,4389,-0.192663043478261
"82",23924620234,5,40,40,23,23,16,16,3720,4397,-0.181989247311828
"83",23924620234,6,40,40,23,23,16,16,3760,4405,-0.171542553191489
"84",23969324559,0,0,0,0,0,0,0,2825,NA,NA
"85",23969324559,1,13,13,9,9,5,5,3100,3152,-0.0167741935483871
"86",23969324559,2,16,16,12,12,5,5,3160,3252,-0.0291139240506329
"87",23969324559,3,18,18,14,14,7,7,3180,3306,-0.039622641509434
"88",23969324559,4,20,20,15,15,9,9,3240,3287,-0.0145061728395062
"89",23969324559,5,20,20,15,15,9,9,3330,3297,0.00990990990990991
"90",23969324559,6,20,20,15,15,9,9,3330,3297,0.00990990990990991
"91",23969324559,7,20,20,15,15,9,9,3390,3297,0.0274336283185841
"92",23969324559,8,16,16,11,11,6,6,3480,3231,0.071551724137931
"93",2.4e+10,8,4,4,4,4,3,3,3480,66,0.981034482758621
"94",24291960195,0,0,0,0,0,0,0,4099,NA,NA
"95",24291960195,2,5,5,5,5,5,5,5130,4250,0.171539961013645
"96",24291960195,3,7,7,7,7,6,6,5250,4336,0.174095238095238
"97",24291960195,4,7,7,7,7,6,6,5470,4286,0.216453382084095
"98",24291960195,5,7,7,7,7,6,6,5450,4329,0.205688073394495
"99",24291960195,6,7,7,7,7,6,6,5510,4339,0.212522686025408
"100",24291960195,7,7,7,7,7,6,6,5730,4289,0.251483420593368
"101",2.43e+10,1,4,4,4,4,4,4,5030,107,0.978727634194831
"102",24319152517,0,0,0,0,0,0,0,3348,NA,NA
"103",24319152517,1,5,5,0,0,0,0,3598,3502,0.0266814897165092
"104",24319152517,2,7,7,0,0,0,0,3798,3575,0.0587151132174829
"105",24319152517,3,11,11,0,0,0,0,4098,3664,0.105905319668131
"106",24319152517,4,11,11,0,0,0,0,4298,3651,0.150535132619823
"107",24319152517,5,12,12,0,0,0,0,4598,3664,0.203131796433232
"108",24596036343,0,0,0,0,0,0,0,3049,NA,NA
"109",24596036343,1,10,10,5,5,4,4,3259,3337,-0.0239337220006137
"110",24596036343,2,12,12,7,7,6,6,3319,3388,-0.0207893943959024
"111",24596036343,3,13,13,8,8,7,7,3479,3419,0.0172463351537798
"112",24596036343,4,14,14,9,9,7,7,3599,3413,0.0516810225062517
"113",24596036343,5,14,14,9,9,7,7,3799,3460,0.0892340089497236
"114",24596036343,6,15,15,10,10,8,8,4049,3431,0.152630279081255
