index	totalCount	search_keywords	scrape_url	num_srp	time_stamp	user_id	store_name	item_id	store_url	item_title	item_pic	item_url	item_price	shipping_fee	item_location	reserve_price	qty_paid	review_cnt	taobao_tmall	store_rating	ratesum	favorableRate	industry	store_rating_industry_avg	rating_as_described	rad_above_avg	rad_re_avg	rating_service_attitude	rsa_above_avg	rsa_re_avg	rating_shipping	rsh_above_avg	rsh_re_avg	taobao_enterprise	rating_total	seller_reputation	other
CC06	47		https://s.taobao.com/search?q=%E9%97%AA%E8%BF%AA8G+C10+-tf&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160308&ie=utf8&s=0	1	2016-03-08 06:37:08	118479654	wengyuming888	521024491361	//store.taobao.com/shop/view_shop.htm?user_number_id=118479654	SanDisk闪迪 SD8G c10 高速 SD卡8g 30m/s 200x 相机内存卡 大卡	//g-search1.alicdn.com/img/bao/uploaded/i4/i4/TB1Yyo8HpXXXXbyapXXXXXXXXXX_!!0-item_pic.jpg	//item.taobao.com/item.htm?id=521024491361&ns=1&abbucket=0#detail	22.00	10.00	广东 广州	22.00	0人付款	0	taobao	3×钻	8	97.60%	3C数码	100%	4.71	-1	2.05%	4.74	-1	1.92%	4.73	-1	1.65%	0	97.59	8	2天内发货
CC06	47		https://s.taobao.com/search?q=%E9%97%AA%E8%BF%AA8G+C10+-tf&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160308&ie=utf8&s=0	1	2016-03-08 06:37:08	2056043282	芬芳122699	39471653012	//store.taobao.com/shop/view_shop.htm?user_number_id=2056043282	SanDisk闪迪 ultra SDHC 8G SD卡 8GB c10 30M/S 相机 导航	//g-search2.alicdn.com/img/bao/uploaded/i4/i1/T1_lHLFH0XXXXXXXXX_!!0-item_pic.jpg	//item.taobao.com/item.htm?id=39471653012&ns=1&abbucket=0#detail	38.00	8.00	广东 广州	38.00	0人付款	0	taobao	2×钻	7	98.64%	3C数码	100%	4.91	1	50.25%	4.88	1	24.01%	4.84	1	19.95%	0	98.64	7	
CC06	47		https://s.taobao.com/search?q=%E9%97%AA%E8%BF%AA8G+C10+-tf&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160308&ie=utf8&s=0	1	2016-03-08 06:37:08	152436588	fira2008	15981849764	//store.taobao.com/shop/view_shop.htm?user_number_id=152436588	特价正品SanDisk闪迪SD卡8G class10 C10 266X 40M高速相机内存卡	//g-search2.alicdn.com/img/bao/uploaded/i4/i2/TB1MEVfLpXXXXbkXVXXXXXXXXXX_!!0-item_pic.jpg	//item.taobao.com/item.htm?id=15981849764&ns=1&abbucket=0#detail	24.00	8.00	四川 成都	24.00	0人付款	2	taobao	5×钻	10	99.26%	3C数码	100%	5.00	1	100.00%	5.00	1	100.00%	4.96	1	80.67%	0	99.26	10	1天内发货
CC06	47		https://s.taobao.com/search?q=%E9%97%AA%E8%BF%AA8G+C10+-tf&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160308&ie=utf8&s=0	1	2016-03-08 06:37:09	115019462	广州华创科技有限公司	14916620895	//store.taobao.com/shop/view_shop.htm?user_number_id=115019462	特价SanDisk 闪迪 Extreme SDHC SD卡 c10 8G 200X class10 30M/S	//g-search3.alicdn.com/img/bao/uploaded/i4/i7/T16_9HXdBuXXcD3_U9_075006.jpg	//item.taobao.com/item.htm?id=14916620895&ns=1&abbucket=0#detail	185.00	12.00	广东 广州	185.00	0人付款	0	taobao	4×钻	9	98.82%	3C数码	100%	4.73	-1	1.66%	4.76	-1	1.64%	4.85	1	25.03%	0	98.82	9	
CC06	47		https://s.taobao.com/search?q=%E9%97%AA%E8%BF%AA8G+C10+-tf&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160308&ie=utf8&s=0	1	2016-03-08 06:37:09	557683117	友联数码2256	42192547705	//store.taobao.com/shop/view_shop.htm?user_number_id=557683117	闪迪内存卡8g c10 升级版48M/S microsd 手机内存卡8g	//g-search1.alicdn.com/img/bao/uploaded/i4/i2/TB1sUVuKVXXXXcIaXXXXXXXXXXX_!!0-item_pic.jpg	//item.taobao.com/item.htm?id=42192547705&ns=1&abbucket=0#detail	24.00	0.00	陕西 西安	24.00	1人付款	0	taobao	1×钻	6	99.08%	3C数码	100%	4.67	-1	3.01%	4.67	-1	3.49%	4.67	-1	2.87%	0	99.08	6	
CC06	47		https://s.taobao.com/search?q=%E9%97%AA%E8%BF%AA8G+C10+-tf&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160308&ie=utf8&s=0	1	2016-03-08 06:37:09	59607526	mousehan3166	41250918255	//store.taobao.com/shop/view_shop.htm?user_number_id=59607526	SanDisk闪迪SD卡 8G SDHC 加强版Class10 相机内存卡C10极速80M/S	//g-search1.alicdn.com/img/bao/uploaded/i4/i4/TB1NOobGXXXXXX2XXXXXXXXXXXX_!!0-item_pic.jpg	//item.taobao.com/item.htm?id=41250918255&ns=1&abbucket=0#detail	95.00	10.00	陕西 西安	95.00	0人付款	0	taobao	5×钻	10	99.95%	3C数码	100%	4.79	0	0.00%	4.79	-1	0.95%	4.79	0	0.00%	0	99.95	10	
CC06	47		https://s.taobao.com/search?q=%E9%97%AA%E8%BF%AA8G+C10+-tf&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160308&ie=utf8&s=0	1	2016-03-08 06:37:09	747697731	喵呜机灵	526106422749	//store.taobao.com/shop/view_shop.htm?user_number_id=747697731	闪迪SanDisk SD 8G 40m/s 266x c10 高速 SD卡	//g-search3.alicdn.com/img/bao/uploaded/i4/i4/TB117lPLpXXXXbbXXXXXXXXXXXX_!!0-item_pic.jpg	//item.taobao.com/item.htm?id=526106422749&ns=1&abbucket=0#detail	55.60	22.00	上海	55.60	0人付款	0	taobao	2×钻	7	99.70%	3C数码	100%	4.91	1	50.06%	4.89	1	35.64%	4.84	1	15.62%	0	99.69	7	金牌卖家|||5天内发货
CC06	47		https://s.taobao.com/search?q=%E9%97%AA%E8%BF%AA8G+C10+-tf&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160308&ie=utf8&s=44	2	2016-03-08 06:37:10	59607526	mousehan3166	41250918255	//store.taobao.com/shop/view_shop.htm?user_number_id=59607526	SanDisk闪迪SD卡 8G SDHC 加强版Class10 相机内存卡C10极速80M/S	//g-search3.alicdn.com/img/bao/uploaded/i4/i4/TB1NOobGXXXXXX2XXXXXXXXXXXX_!!0-item_pic.jpg	//item.taobao.com/item.htm?id=41250918255&ns=1&abbucket=0#detail	95.00	10.00	陕西 西安	95.00	0人付款	0	taobao	5×钻	10	99.95%	3C数码	100%	4.79	0	0.00%	4.79	-1	0.95%	4.79	0	0.00%	0	99.95	10	
CC06	47		https://s.taobao.com/search?q=%E9%97%AA%E8%BF%AA8G+C10+-tf&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160308&ie=utf8&s=44	2	2016-03-08 06:37:10	747697731	喵呜机灵	526106422749	//store.taobao.com/shop/view_shop.htm?user_number_id=747697731	闪迪SanDisk SD 8G 40m/s 266x c10 高速 SD卡	//g-search1.alicdn.com/img/bao/uploaded/i4/i4/TB117lPLpXXXXbbXXXXXXXXXXXX_!!0-item_pic.jpg	//item.taobao.com/item.htm?id=526106422749&ns=1&abbucket=0#detail	55.60	22.00	上海	55.60	0人付款	0	taobao	2×钻	7	99.70%	3C数码	100%	4.91	1	50.06%	4.89	1	35.64%	4.84	1	15.62%	0	99.69	7	金牌卖家|||5天内发货
CC06	47		https://s.taobao.com/search?q=%E9%97%AA%E8%BF%AA8G+C10+-tf&imgfile=&js=1&style=list&stats_click=search_radio_all%3A1&initiative_id=staobaoz_20160308&ie=utf8&s=44	2	2016-03-08 06:37:10	113558262	longda08	527894201191	//store.taobao.com/shop/view_shop.htm?user_number_id=113558262	智能安卓后视镜导航行车记录仪 8G闪迪高速C10原装卡 厂家直销	//g-search3.alicdn.com/img/bao/uploaded/i4/i2/113558262/TB2Uz3qlXXXXXaEXXXXXXXXXXXX_!!113558262.jpg	//item.taobao.com/item.htm?id=527894201191&ns=1&abbucket=0#detail	30.00	20.00	广东 深圳	30.00	0人付款	0	taobao	1×钻	6	98.32%		100%	0.00	0	0.00%	0.00	0	0.00%	0.00	0	0.00%	0	98.31	6	
