"","item_id","bundle_index","total","total_nofw","nongift","nongift_nofw","branded","branded_nofw","num_of_yuanzhuang","num_of_acc_no_price","bundle_price","price_ref","price_ref_adjgift","bundle_add_on","price_ref_rel","num_of_acc_rel","premium","premium_percent","ind_firstbundle_noacc","item_sales","bundle_sales","filterted_item_sales","filtered_bundle_sales","share","filtered_item_share"
"70",23896264169,4,12,11,4,4,10,10,12,1,3550,343,263,400,343,12,57,0.016056338028169,TRUE,"0","0","0","0","0","0"
"71",23896264169,5,13,12,5,5,11,11,13,1,3650,415,335,500,415,13,85,0.0232876712328767,TRUE,"0","0","0","0","0","0"
"72",23896264169,6,13,12,5,5,11,11,13,1,3800,593,513,650,593,13,57,0.015,TRUE,"0","0","0","0","0","0"
"73",23896264169,7,13,12,5,5,11,11,13,1,3920,653,573,770,653,13,117,0.0298469387755102,TRUE,"0","0","0","0","0","0"
"74",23896264169,8,13,12,6,6,11,11,13,1,4050,697,637,900,697,13,203,0.0501234567901235,TRUE,"0","0","0","0","0","0"
"75",23924620234,1,14,14,5,5,3,3,14,0,3500,277,182,100,277,14,-177,-0.0505714285714286,TRUE,"0","0","0","0","0","0"
"76",23924620234,2,16,16,6,6,3,3,16,0,3540,327,202,140,327,16,-187,-0.0528248587570621,TRUE,"0","0","0","0","0","0"
"77",23924620234,3,16,16,6,6,3,3,16,0,3580,360,235,180,360,16,-180,-0.0502793296089385,TRUE,"0","0","0","0","0","0"
"78",23924620234,4,20,20,8,8,7,7,20,0,3680,547,352,280,547,20,-267,-0.072554347826087,TRUE,"0","0","0","0","0","0"
"79",23924620234,5,20,20,8,8,7,7,20,0,3720,547,352,320,547,20,-227,-0.0610215053763441,TRUE,"0","0","0","0","0","0"
"80",23924620234,6,20,20,8,8,7,7,20,0,3760,580,385,360,580,20,-220,-0.0585106382978723,TRUE,"0","0","0","0","0","0"
"81",23969324559,1,13,13,9,9,5,5,13,0,3100,260,185,200,260,13,-60,-0.0193548387096774,TRUE,"0","0","0","0","0","0"
"82",23969324559,2,16,16,12,12,5,5,16,0,3160,395,320,260,395,16,-135,-0.0427215189873418,TRUE,"0","0","0","0","0","0"
"83",23969324559,3,18,18,14,14,7,7,18,0,3180,439,364,280,439,18,-159,-0.05,TRUE,"0","0","0","0","0","0"
"84",23969324559,4,20,20,15,15,9,9,20,0,3240,489,384,340,489,20,-149,-0.0459876543209877,TRUE,"0","0","0","0","0","0"
"85",24291960195,1,4,4,4,4,4,4,4,0,5030,95,95,931,95,4,836,0.166202783300199,TRUE,"0","0","0","0","0","0"
"86",24291960195,2,5,5,5,5,5,5,5,0,5130,148,148,1031,148,5,883,0.172124756335283,TRUE,"0","0","0","0","0","0"
"87",24291960195,3,7,7,7,7,6,6,7,0,5250,258,258,1151,258,7,893,0.170095238095238,TRUE,"0","0","0","0","0","0"
"88",24291960195,4,7,7,7,7,6,6,7,0,5470,278,278,1371,278,7,1093,0.19981718464351,TRUE,"0","0","0","0","0","0"
"89",24291960195,5,7,7,7,7,6,6,7,0,5450,248,248,1351,248,7,1103,0.202385321100917,TRUE,"0","0","0","0","0","0"
"90",24291960195,6,7,7,7,7,6,6,7,0,5510,270,270,1411,270,7,1141,0.207078039927405,TRUE,"0","0","0","0","0","0"
"91",24291960195,7,7,7,7,7,6,6,7,0,5730,290,290,1631,290,7,1341,0.234031413612565,TRUE,"0","0","0","0","0","0"
"92",24319152517,1,5,5,5,5,0,0,5,0,3598,157,157,250,157,5,93,0.0258476931628683,TRUE,"0","0","0","0","0","0"
"93",24319152517,2,7,7,7,7,0,0,7,0,3798,215,215,450,215,7,235,0.0618746708794102,TRUE,"0","0","0","0","0","0"
"94",24319152517,3,11,11,11,11,0,0,11,0,4098,538,538,750,538,11,212,0.0517325524646169,TRUE,"1","1","0","0","1","0"
"95",24319152517,4,11,11,11,11,0,0,11,0,4298,438,438,950,438,11,512,0.119125174499767,TRUE,"0","0","0","0","0","0"
"96",24319152517,5,12,12,12,12,0,0,12,0,4598,593,593,1250,593,12,657,0.142888212266203,TRUE,"0","0","0","0","0","0"
"97",24596036343,1,10,10,5,5,4,4,10,0,3259,215,140,210,215,10,-5,-0.00153421294875729,TRUE,"5","1","0","0","0.2","0"
"98",24596036343,2,12,12,7,7,6,6,12,0,3319,295,220,270,295,12,-25,-0.00753238927387767,TRUE,"5","1","0","0","0.2","0"
"99",24596036343,3,13,13,8,8,7,7,13,0,3479,335,260,430,335,13,95,0.027306697326818,TRUE,"5","3","0","0","0.6","0"
"100",24596036343,4,14,14,9,9,7,7,14,1,3599,369,294,550,369,14,181,0.0502917477076966,TRUE,"0","0","0","0","0","0"
"101",24596036343,5,14,14,9,9,7,7,14,2,3799,289,214,750,289,14,461,0.121347723085022,TRUE,"0","0","0","0","0","0"
"102",24596036343,6,15,15,10,10,8,8,15,2,4049,475,400,1000,475,15,525,0.12966164485058,TRUE,"0","0","0","0","0","0"
"103",24596036343,7,16,16,11,11,9,9,16,0,3839,690,615,790,690,16,100,0.026048450117218,TRUE,"0","0","0","0","0","0"
"104",24596036343,8,17,17,12,12,9,9,17,2,4149,675,600,1100,675,17,425,0.102434321523259,TRUE,"0","0","0","0","0","0"
"105",25673844634,1,11,10,6,5,3,2,11,2,3090,227,172,150,227,11,-77,-0.0249190938511327,TRUE,"2","2","1","1","1","1"
"106",25673844634,2,17,15,6,5,3,2,17,3,3120,398,183,180,398,17,-218,-0.0698717948717949,TRUE,"0","0","0","0","0","0"
"107",25673844634,3,17,15,6,5,3,2,17,3,3160,420,205,220,420,17,-200,-0.0632911392405063,TRUE,"0","0","0","0","0","0"
"108",25673844634,4,17,15,6,5,3,2,17,3,3240,485,270,300,485,17,-185,-0.0570987654320988,TRUE,"0","0","0","0","0","0"
"109",26519380192,1,14,14,7,7,8,8,14,1,3490,201,123,230,201,14,29,0.00830945558739255,TRUE,"0","0","0","0","0","0"
"110",26519380192,2,15,15,8,8,9,9,15,2,3600,201,123,340,201,15,139,0.0386111111111111,TRUE,"0","0","0","0","0","0"
"111",26519380192,3,15,15,8,8,9,9,15,1,3710,323,245,450,323,15,127,0.0342318059299191,TRUE,"0","0","0","0","0","0"
"112",26519380192,4,15,15,8,8,9,9,15,1,3820,323,245,560,323,15,237,0.0620418848167539,TRUE,"0","0","0","0","0","0"
"113",26519380192,5,17,17,10,10,10,10,17,1,3930,463,385,670,463,17,207,0.0526717557251908,TRUE,"0","0","0","0","0","0"
"114",26519380192,6,17,17,10,10,10,10,17,1,4140,568,490,880,568,17,312,0.0753623188405797,TRUE,"0","0","0","0","0","0"
"115",26519380192,7,17,17,10,10,10,10,17,1,4640,728,650,1380,728,17,652,0.14051724137931,TRUE,"0","0","0","0","0","0"
"116",27462844289,1,12,12,4,4,6,6,12,1,3220,258,167,160,258,11,-98,-0.0304347826086957,FALSE,"152","14","38","5","0.0921052631578947","0.131578947368421"
"117",27462844289,2,12,12,4,4,6,6,12,1,3260,279,188,200,279,11,-79,-0.0242331288343558,FALSE,"152","21","38","10","0.138157894736842","0.263157894736842"
"118",27462844289,3,13,13,5,5,7,7,13,1,3460,369,278,400,369,12,31,0.00895953757225434,FALSE,"152","26","38","6","0.171052631578947","0.157894736842105"
"119",27462844289,4,13,13,5,5,7,7,13,1,3540,391,300,480,391,12,89,0.0251412429378531,FALSE,"152","22","38","5","0.144736842105263","0.131578947368421"
"120",27462844289,5,15,15,7,7,9,9,15,1,3960,543,452,900,543,14,357,0.0901515151515151,FALSE,"152","19","38","4","0.125","0.105263157894737"
"121",27462844289,6,15,15,7,7,9,9,15,1,4040,565,474,980,565,14,415,0.102722772277228,FALSE,"152","20","38","5","0.131578947368421","0.131578947368421"
"122",35540978058,1,9,9,3,3,2,2,9,0,3128,257,102,130,227,8,-97,-0.0310102301790281,FALSE,"8","2","5","1","0.25","0.2"
