"","item_id","bundle_index1","bundle_index2","premrel","diff","share","filtered_item_share"
"163",38663832002,1,4,70.5,4,0.183333333333333,"0.191489361702128"
"164",38663832002,1,5,150,1,0.1,"0.0425531914893617"
"165",38663832002,5,6,-17.5,3,0.2,"0.170212765957447"
"166",38663832002,5,7,24.5,3,0.15,"0.148936170212766"
"167",38663832002,5,8,30.5000000000001,5,0.075,"0.0851063829787234"
"168",38708270318,1,2,23.6,2,NA,NA
"169",38708270318,1,3,78.5,2,0.105263157894737,"."
"170",38708270318,1,4,85.5,4,0.421052631578947,"0.4"
"171",38708270318,1,5,120,1,0.157894736842105,"0.2"
"172",38708270318,5,6,-26.4,3,0.105263157894737,"."
"173",38708270318,5,7,28.5,3,0.105263157894737,"0.2"
"174",39237426326,1,2,20.2,1,0.232,"0.216216216216216"
"175",39237426326,1,3,46.28,3,0.352,"0.216216216216216"
"176",39237426326,1,4,116.28,3,0.208,"0.27027027027027"
"177",40148868087,1,2,54.02,2,NA,NA
"178",40148868087,1,3,90.1,2,NA,NA
"179",40148868087,1,4,110,2,NA,NA
"180",40148868087,1,5,144.02,4,NA,NA
"181",40148868087,5,6,26.08,2,NA,NA
"182",40148868087,5,7,56.08,2,NA,NA
"183",40175359932,1,2,79,2,0.111111111111111,"."
"184",40175359932,1,3,111,2,NA,NA
"185",40175359932,1,4,200,1,NA,NA
"186",40175359932,1,5,249,3,NA,NA
"187",40175359932,5,6,32,2,NA,NA
"188",40175359932,5,7,58,2,NA,NA
"189",40452911197,1,2,35,2,NA,NA
"190",40452911197,1,3,54,2,0.25,"0.333333333333333"
"191",40452911197,1,4,87,2,NA,NA
"192",40452911197,1,5,-33,5,0.25,"0.333333333333333"
"193",40452911197,5,6,35,2,NA,NA
"194",40452911197,5,7,54,2,NA,NA
"195",40452911197,5,8,87,2,0.25,"."
"196",40565901878,1,2,150,2,NA,NA
"197",40565901878,1,3,-29,6,NA,NA
"198",41802068265,1,2,-13.8200000000001,4,0.16,"0.2"
"199",41802068265,1,3,-9.02000000000004,4,0.113333333333333,"0.109090909090909"
"200",41802068265,1,4,-38.72,9,0.0733333333333333,"0.0545454545454545"
"201",41802068265,1,5,11.28,9,0.12,"0.163636363636364"
"202",41802068265,5,6,3.72000000000003,7,0.0733333333333333,"0.0727272727272727"
"203",41802068265,5,7,14.9,8,0.0266666666666667,"0.0363636363636364"
"204",41802068265,5,8,434.7,6,0.0333333333333333,"0.0181818181818182"
"205",42468840454,1,2,-80,2,0.692307692307692,"."
"206",42468840454,1,3,-9.10000000000002,5,NA,NA
"207",42468840454,1,4,-15,4,NA,NA
"208",42468840454,1,5,15.9,6,NA,NA
"209",42468840454,5,6,74.1,5,NA,NA
"210",42468840454,5,7,145,4,NA,NA
"211",42468840454,5,8,1,7,NA,NA
"212",42681494957,1,2,-40,7,NA,NA
"213",42681494957,1,3,-18,9,NA,NA
"214",42681494957,1,4,79,13,NA,NA
"215",42681494957,1,5,152,13,NA,NA
"216",42981617542,1,2,-30,2,NA,NA
"217",42981617542,1,3,84,5,NA,NA
"218",42981617542,1,4,167,8,NA,NA
"219",42981617542,1,5,467,8,NA,NA
"220",42981617542,5,6,94,3,NA,NA
"221",42981617542,5,7,-378,10,NA,NA
"222",42981617542,5,8,-6,5,NA,NA
"223",43168072227,1,2,42.1499999999996,1,NA,NA
"224",43168072227,1,3,138.76,5,NA,NA
"225",43168072227,1,4,32.0599999999997,12,NA,NA
"226",43168072227,1,5,128.34,12,NA,NA
"227",43168072227,5,6,89.4299999999994,2,NA,NA
"228",43168072227,5,7,41.7499999999997,5,NA,NA
"229",43168072227,5,8,107.75,7,NA,NA
"230",43426870825,1,2,80,4,NA,NA
"231",43426870825,1,3,110,5,NA,NA
"232",43426870825,1,4,335,5,NA,NA
"233",43426870825,1,5,414,5,NA,NA
"234",43452978184,1,2,-94.2,5,NA,NA
"235",43452978184,1,3,-154.2,5,NA,NA
"236",43452978184,1,4,-217.2,6,NA,NA
"237",43473279886,1,2,24.02,2,NA,NA
"238",43473279886,1,3,25.1,2,NA,NA
"239",43473279886,1,4,29.02,1,NA,NA
"240",43473279886,1,5,40.1,1,NA,NA
"241",43736454825,1,2,12.0000000000001,2,0.0440251572327044,"0.0602409638554217"
"242",43736454825,1,3,-67.9999999999999,6,0.0251572327044025,"0.0120481927710843"
"243",43736454825,1,4,-22.9999999999999,10,0.138364779874214,"0.144578313253012"
"244",43736454825,1,5,3.00000000000006,10,0.389937106918239,"0.253012048192771"
"245",43736454825,5,6,112,3,0.169811320754717,"0.156626506024096"
"246",43736454825,5,7,164,2,0.0880503144654088,"0.144578313253012"
