"","item_id","bundle_index1","bundle_index2","premrel","diff","share","filtered_item_share"
"570",38663832002,7,8,6.00000000000006,4,0.075,"0.0851063829787234"
"571",38708270318,1,2,23.6,2,NA,NA
"572",38708270318,1,3,78.5,2,0.105263157894737,"."
"573",38708270318,1,4,85.5,4,0.421052631578947,"0.4"
"574",38708270318,1,5,120,1,0.157894736842105,"0.2"
"575",38708270318,1,6,93.6,4,0.105263157894737,"."
"576",38708270318,1,7,148.5,4,0.105263157894737,"0.2"
"577",38708270318,2,3,54.9,2,0.105263157894737,"."
"578",38708270318,2,4,61.9,4,0.421052631578947,"0.4"
"579",38708270318,2,5,96.4,3,0.157894736842105,"0.2"
"580",38708270318,2,6,70,2,0.105263157894737,"."
"581",38708270318,2,7,124.9,4,0.105263157894737,"0.2"
"582",38708270318,3,4,7,4,0.421052631578947,"0.4"
"583",38708270318,3,5,41.5,3,0.157894736842105,"0.2"
"584",38708270318,3,6,15.1,4,0.105263157894737,"."
"585",38708270318,3,7,70,2,0.105263157894737,"0.2"
"586",38708270318,4,5,34.5,5,0.157894736842105,"0.2"
"587",38708270318,4,6,8.10000000000002,6,0.105263157894737,"."
"588",38708270318,4,7,63,6,0.105263157894737,"0.2"
"589",38708270318,5,6,-26.4,3,0.105263157894737,"."
"590",38708270318,5,7,28.5,3,0.105263157894737,"0.2"
"591",38708270318,6,7,54.9,2,0.105263157894737,"0.2"
"592",39237426326,1,2,20.2,1,0.232,"0.216216216216216"
"593",39237426326,1,3,46.28,3,0.352,"0.216216216216216"
"594",39237426326,1,4,116.28,3,0.208,"0.27027027027027"
"595",39237426326,2,3,26.08,2,0.352,"0.216216216216216"
"596",39237426326,2,4,96.08,2,0.208,"0.27027027027027"
"597",39237426326,3,4,70,2,0.208,"0.27027027027027"
"598",40148868087,1,2,54.02,2,NA,NA
"599",40148868087,1,3,90.1,2,NA,NA
"600",40148868087,1,4,110,2,NA,NA
"601",40148868087,1,5,144.02,4,NA,NA
"602",40148868087,1,6,170.1,4,NA,NA
"603",40148868087,1,7,200.1,4,NA,NA
"604",40148868087,2,3,36.08,2,NA,NA
"605",40148868087,2,4,55.98,4,NA,NA
"606",40148868087,2,5,90,2,NA,NA
"607",40148868087,2,6,116.08,4,NA,NA
"608",40148868087,2,7,146.08,4,NA,NA
"609",40148868087,3,4,19.9,4,NA,NA
"610",40148868087,3,5,53.92,4,NA,NA
"611",40148868087,3,6,80.0000000000001,2,NA,NA
"612",40148868087,3,7,110,4,NA,NA
"613",40148868087,4,5,34.02,2,NA,NA
"614",40148868087,4,6,60.1,2,NA,NA
"615",40148868087,4,7,90.1,2,NA,NA
"616",40148868087,5,6,26.08,2,NA,NA
"617",40148868087,5,7,56.08,2,NA,NA
"618",40148868087,6,7,30,2,NA,NA
"619",40175359932,1,2,79,2,0.111111111111111,"."
"620",40175359932,1,3,111,2,NA,NA
"621",40175359932,1,4,200,1,NA,NA
"622",40175359932,1,5,249,3,NA,NA
"623",40175359932,1,6,281,3,NA,NA
"624",40175359932,1,7,307,3,NA,NA
"625",40175359932,2,3,32,2,NA,NA
"626",40175359932,2,4,121,3,NA,NA
"627",40175359932,2,5,170,1,NA,NA
"628",40175359932,2,6,202,3,NA,NA
"629",40175359932,2,7,228,3,NA,NA
"630",40175359932,3,4,89,3,NA,NA
"631",40175359932,3,5,138,3,NA,NA
"632",40175359932,3,6,170,1,NA,NA
