"","item_id","bundle_index1","bundle_index2","premrel","diff"
"170",38708270318,1,2,22,2
"171",38708270318,1,3,42,2
"172",38708270318,1,4,52,4
"173",38708270318,1,5,75,1
"174",38708270318,1,6,47,4
"175",38708270318,1,7,67,4
"176",38708270318,1,8,1097,6
"177",39237426326,1,2,10,1
"178",39237426326,1,3,45,3
"179",39237426326,1,4,110,3
"180",40148868087,1,2,45,2
"181",40148868087,1,3,90,2
"182",40148868087,1,4,110,2
"183",40148868087,1,5,135,4
"184",40148868087,1,6,170,4
"185",40148868087,1,7,195,4
"186",40175359932,1,2,65,2
"187",40175359932,1,3,120,2
"188",40175359932,1,4,155,1
"189",40175359932,1,5,190,3
"190",40175359932,1,6,245,3
"191",40175359932,1,7,285,3
"192",40452911197,1,2,15,2
"193",40452911197,1,3,40,2
"194",40452911197,1,4,50,2
"195",40452911197,1,5,-48,5
"196",40452911197,1,6,-33,7
"197",40452911197,1,7,-8,7
"198",40452911197,1,8,2,7
"199",40565901878,1,2,135,2
"200",40565901878,1,3,-105,6
"201",41802068265,1,2,-10,4
"202",41802068265,1,3,0,4
"203",41802068265,1,4,-40,9
"204",41802068265,1,5,5,9
"205",41802068265,1,6,290,18
"206",41802068265,1,7,-15,13
"207",41802068265,1,8,410,9
"208",42468840454,1,2,-80,2
"209",42468840454,1,3,10,5
"210",42468840454,1,4,-30,4
"211",42468840454,1,5,20,6
"212",42468840454,1,6,45,5
"213",42468840454,1,7,135,8
"214",42468840454,1,8,5,9
"215",42681494957,1,2,-60,7
"216",42681494957,1,3,-30,9
"217",42681494957,1,4,-38,13
"218",42681494957,1,5,-3,13
"219",42981617542,1,2,-30,2
"220",42981617542,1,3,90,5
"221",42981617542,1,4,150,8
"222",42981617542,1,5,475,8
"223",42981617542,1,6,575,9
"224",42981617542,1,7,95,8
"225",42981617542,1,8,475,11
"226",43168072227,1,2,42.1499999999996,1
"227",43168072227,1,3,157.86,5
"228",43168072227,1,4,-32.8500000000004,12
"229",43168072227,1,5,86.4300000000003,12
"230",43168072227,1,6,152.86,12
"231",43168072227,1,7,164.29,13
"232",43168072227,1,8,244.29,13
"233",43426870825,1,2,80,4
"234",43426870825,1,3,110,5
"235",43426870825,1,4,320,5
"236",43426870825,1,5,405,5
"237",43452978184,1,2,-160,5
"238",43452978184,1,3,-220,5
"239",43452978184,1,4,-280,6
"240",43473279886,1,2,30,2
"241",43473279886,1,3,40,2
"242",43473279886,1,4,20,1
"243",43473279886,1,5,40,0
"244",43736454825,1,2,35,2
"245",43736454825,1,3,-45,6
"246",43736454825,1,4,-35,10
"247",43736454825,1,5,5,10
"248",43736454825,1,6,80,9
"249",43736454825,1,7,155,10
"250",43736454825,1,8,170,13
"251",43853759026,1,2,54,2
"252",43853759026,1,3,85,2
"253",43853759026,1,4,79,1
"254",43853759026,1,5,135,3
"255",43853759026,1,6,150,2
"256",43853759026,1,7,204,4
"257",43853759026,1,8,235,4
"258",43859660891,1,2,5,2
"259",43859660891,1,3,20,2
"260",43859660891,1,4,40,2
"261",43859660891,1,5,245,1
"262",43859660891,1,6,250,3
"263",43859660891,1,7,265,3
"264",43859660891,1,8,285,3
"265",44021641588,1,2,5,1
"266",44021641588,1,3,30,1
"267",44021641588,1,4,50,1
"268",44069100271,1,2,54,2
"269",44069100271,1,3,85,2
"270",44069100271,1,4,79,1
"271",44069100271,1,5,135,3
"272",44069100271,1,6,200,1
"273",44069100271,1,7,254,3
"274",44069100271,1,8,285,3
"275",44231886556,1,2,50,10
"276",44231886556,1,3,30,15
"277",44231886556,1,4,30,18
"278",44331296085,1,2,55,3
"279",44331296085,1,3,190,10
"280",44799642380,1,2,15.2400000000002,2
"281",44799642380,1,3,40.1600000000003,2
"282",44799642380,1,4,84.6800000000003,2
"283",44799642380,1,5,-19.3599999999997,5
"284",44799642380,1,6,4.68000000000029,7
"285",44799642380,1,7,29.6000000000004,7
"286",44799642380,1,8,75,7
"287",44881048637,1,2,122,4
"288",44881048637,1,3,454,8
"289",44881048637,1,4,537,11
"290",45219159638,1,2,40,2
"291",45219159638,1,3,20,1
"292",45219159638,1,4,35,1
"293",45293052304,1,2,20,2
"294",45293052304,1,3,90,2
"295",45293052304,1,4,65,3
"296",45293052304,1,5,85,5
"297",45293052304,1,6,155,5
"298",45410114111,1,2,35,2
"299",45410114111,1,3,748,2
"300",45410114111,1,4,75,4
"301",45410114111,1,5,898,6
"302",45410114111,1,6,195,7
"303",45410114111,1,7,153,11
"304",45410114111,1,8,1118,11
"305",521513506795,1,2,17,2
"306",521513506795,1,3,-190,5
"307",521513506795,1,4,-183,7
"308",521513506795,1,5,-168,8
"309",521513506795,1,6,-325,9
"310",521513506795,1,7,-308,11
"311",521513506795,1,8,-258,11
"312",521870063421,1,2,25,2
"313",521870063421,1,3,120,3
"314",521870063421,1,4,-100,3
"315",521870063421,1,5,-45,5
"316",521870063421,1,6,-20,4
"317",522033862841,1,2,15,2
"318",522033862841,1,3,40,2
"319",522033862841,1,4,85,2
"320",522033862841,1,5,-60,5
"321",522033862841,1,6,-45,8
"322",522033862841,1,7,-20,7
"323",522033862841,1,8,25,6
"324",522086451970,1,2,35,2
"325",522086451970,1,3,85,2
"326",522086451970,1,4,-185,4
"327",522086451970,1,5,-90,4
"328",522086451970,1,6,380,4
"329",522097809685,1,2,15.4099999999999,2
"330",522097809685,1,3,-119.3,4
"331",522097809685,1,4,-172.62,8
"332",522097809685,1,5,-130.72,8
"333",522097809685,1,6,-49.27,6
"334",522097809685,1,7,-57.3700000000003,9
"335",522097809685,1,8,-40.4700000000003,9
"336",522145128789,1,2,-35,3
"337",522145128789,1,3,20,3
"338",522145128789,1,4,-30,4
"339",522145128789,1,5,-30,2
"340",522145128789,1,6,-15,4
"341",522145128789,1,7,125,4
"342",522145128789,1,8,185,4
"343",522743875767,1,2,15,2
"344",522743875767,1,3,40,2
"345",522743875767,1,4,85,2
"346",522743875767,1,5,225,1
"347",522743875767,1,6,240,3
"348",522743875767,1,7,265,3
"349",522743875767,1,8,310,3
"350",522863996797,1,2,5,1
"351",522863996797,1,3,30,1
"352",522863996797,1,4,50,1
"353",523084126902,1,2,416,2
"354",523084126902,1,3,40,1
"355",523084126902,1,4,90,1
"356",523084126902,1,5,175,1
"357",523084126902,1,6,636,3
"358",523084126902,1,7,375,3
"359",523084126902,1,8,1186,5
"360",523776961013,1,2,35,2
"361",523776961013,1,3,-120,4
"362",523776961013,1,4,-85,6
"363",523776961013,1,5,-20,6
"364",523776961013,1,6,-365,10
"365",523776961013,1,7,-300,10
