"","item_id","bundle_index","total","total_nofw","nongift","nongift_nofw","branded","branded_nofw","num_of_yuanzhuang","num_of_acc_no_price","bundle_price","price_ref","bundle_add_on","price_ref_rel","num_of_acc_rel","premium_percent","ind_firstbundle_noacc"
"264",40175359932,3,18,16,8,6,0,0,0,2,4150,443,260,443,18,-0.0440963855421687,TRUE
"265",40175359932,4,19,17,8,6,0,0,0,2,4250,508,360,508,19,-0.0348235294117647,TRUE
"266",40175359932,5,19,17,9,7,0,0,0,2,4280,523,390,523,19,-0.0310747663551402,TRUE
"267",40175359932,6,19,17,6,4,0,0,0,2,4310,518,420,518,19,-0.022737819025522,TRUE
"268",40175359932,7,19,17,8,6,0,0,0,2,4400,538,510,538,19,-0.00636363636363636,TRUE
"269",40452911197,0,0,0,0,0,0,0,0,0,2899,0,0,0,0,0,TRUE
"270",40452911197,1,8,7,4,3,2,1,0,1,3050,315,151,315,8,-0.0537704918032787,TRUE
"271",40452911197,2,8,7,4,3,2,1,0,1,3080,330,181,330,8,-0.0483766233766234,TRUE
"272",40452911197,3,8,7,4,3,2,1,0,1,3120,345,221,345,8,-0.0397435897435897,TRUE
"273",40452911197,4,8,7,4,3,2,1,0,1,3180,395,281,395,8,-0.0358490566037736,TRUE
"274",40452911197,5,13,12,5,4,2,1,0,1,3150,463,251,463,13,-0.0673015873015873,TRUE
"275",40452911197,6,13,12,5,4,2,1,0,1,3180,478,281,478,13,-0.0619496855345912,TRUE
"276",40452911197,7,13,12,5,4,2,1,0,1,3220,493,321,493,13,-0.053416149068323,TRUE
"277",40452911197,8,13,12,5,4,2,1,0,1,3280,543,381,543,13,-0.049390243902439,TRUE
"278",40565901878,0,0,0,0,0,0,0,0,0,3450,0,0,0,0,0,TRUE
"279",40565901878,1,6,6,6,6,1,1,0,0,3490,88,40,88,6,-0.0137535816618911,TRUE
"280",40565901878,2,8,8,8,8,2,2,0,0,3655,118,205,118,8,0.0238030095759234,TRUE
"281",40565901878,3,12,12,12,12,5,5,0,0,3675,378,225,378,12,-0.0416326530612245,TRUE
"282",41583985792,0,0,0,0,0,0,0,0,0,3440,0,0,0,0,0,TRUE
"283",41599133465,0,3,3,0,0,0,0,0,0,2650,190,0,0,0,0,FALSE
"284",41599133465,1,13,12,10,9,0,0,0,2,2750,370,100,180,10,-0.0290909090909091,FALSE
"285",41802068265,0,0,0,0,0,0,0,0,0,2980,0,0,0,0,0,TRUE
"286",41802068265,1,14,14,4,4,1,1,0,0,3200,333,220,333,14,-0.0353125,TRUE
"287",41802068265,2,14,14,5,5,1,1,0,0,3240,383,260,383,14,-0.037962962962963,TRUE
"288",41802068265,3,16,16,5,5,1,1,0,0,3310,443,330,443,16,-0.0341389728096677,TRUE
"289",41802068265,4,19,19,9,9,2,2,0,0,3390,563,410,563,19,-0.0451327433628319,TRUE
"290",41802068265,5,19,19,9,9,2,2,0,0,3460,588,480,588,19,-0.0312138728323699,TRUE
"291",41802068265,6,10,10,10,10,3,3,0,0,3530,373,550,373,10,0.0501416430594901,TRUE
"292",41802068265,7,23,23,12,12,4,4,0,0,3600,748,620,748,23,-0.0355555555555556,TRUE
"293",41802068265,8,19,19,8,8,4,4,0,0,3700,423,720,423,19,0.0802702702702703,TRUE
"294",42468840454,0,0,0,0,0,0,0,0,0,2880,0,0,0,0,0,TRUE
"295",42468840454,1,15,14,4,4,4,4,0,1,3100,313,220,313,15,-0.03,TRUE
"296",42468840454,2,17,16,6,6,5,5,0,1,3140,433,260,433,17,-0.0550955414012739,TRUE
"297",42468840454,3,18,17,7,7,6,6,0,1,3250,453,370,453,18,-0.0255384615384615,TRUE
"298",42468840454,4,19,18,8,8,5,5,0,1,3290,533,410,533,19,-0.0373860182370821,TRUE
"299",42468840454,5,19,18,8,8,5,5,0,1,3340,533,460,533,19,-0.0218562874251497,TRUE
"300",42468840454,6,20,19,9,9,6,6,0,1,3390,558,510,558,20,-0.0141592920353982,TRUE
"301",42468840454,7,21,20,10,10,7,7,0,1,3500,578,620,578,21,0.012,TRUE
"302",42468840454,8,22,21,11,11,8,8,0,1,3440,648,560,648,22,-0.0255813953488372,TRUE
"303",42681494957,0,0,0,0,0,0,0,0,0,3050,0,0,0,0,0,TRUE
"304",42681494957,1,13,13,9,9,5,5,0,0,3200,355,150,355,13,-0.0640625,TRUE
"305",42681494957,2,16,16,12,12,5,5,0,1,3340,555,290,555,16,-0.0793413173652695,TRUE
"306",42681494957,3,18,18,14,14,7,7,0,1,3440,625,390,625,18,-0.0683139534883721,TRUE
"307",42681494957,4,20,20,15,15,9,9,0,0,3660,853,610,853,20,-0.0663934426229508,TRUE
"308",42681494957,5,20,20,15,15,9,9,0,0,3750,908,700,908,20,-0.0554666666666667,TRUE
"309",42981617542,0,0,0,0,0,0,0,0,0,2999,0,0,0,0,0,TRUE
"310",42981617542,1,10,10,10,10,0,0,0,0,3209,260,210,260,10,-0.015581177937052,TRUE
"311",42981617542,2,12,12,12,12,0,0,0,0,3269,350,270,350,12,-0.0244723156928724,TRUE
"312",42981617542,3,13,13,13,13,0,0,0,0,3429,390,430,390,13,0.0116652085156022,TRUE
"313",42981617542,4,14,14,14,14,0,0,0,1,3549,450,550,450,14,0.0281769512538743,TRUE
"314",42981617542,5,14,14,14,14,0,0,0,2,3749,325,750,325,14,0.113363563616965,TRUE
"315",42981617542,6,15,15,15,15,0,0,0,2,3999,475,1000,475,15,0.131282820705176,TRUE
"316",42981617542,7,16,16,16,16,0,0,0,0,3789,745,790,745,16,0.0118764845605701,TRUE
"317",42981617542,8,17,17,17,17,0,0,0,2,4099,675,1100,675,17,0.10368382532325,TRUE
"318",43168072227,0,0,0,0,0,0,0,0,0,4028.57,0,0,0,0,0,TRUE
"319",43168072227,1,19,17,18,16,4,4,0,4,4385.71,428,357.14,428,19,-0.016157019045947,TRUE
"320",43168072227,2,20,18,19,17,4,4,0,4,4442.86,443,414.29,443,20,-0.00646205372215206,TRUE
"321",43168072227,3,20,18,19,17,5,5,0,4,4528.57,413,500,413,20,0.0192113625272436,TRUE
"322",43168072227,4,25,23,24,22,6,6,0,4,4642.86,718,614.29,718,25,-0.0223375247153695,TRUE
"323",43168072227,5,25,23,24,22,6,6,0,4,4757.14,713,728.57,713,25,0.00327297493872372,TRUE
"324",43168072227,6,25,23,24,22,7,7,0,4,4828.57,718,800,718,25,0.0169822535450453,TRUE
"325",43168072227,7,26,24,25,23,7,7,0,4,4900,778,871.43,778,26,0.0190673469387755,TRUE
"326",43168072227,8,26,24,25,23,7,7,0,4,5000,798,971.43,798,26,0.034686,TRUE
"327",43265715666,0,0,0,0,0,0,0,0,0,3350,0,0,0,0,0,TRUE
"328",43426870825,0,0,0,0,0,0,0,0,0,3179,0,0,0,0,0,TRUE
"329",43426870825,1,9,9,5,5,3,3,0,1,3279,355,100,355,9,-0.0777676120768527,TRUE
"330",43426870825,2,11,11,6,6,3,3,0,1,3379,375,200,375,11,-0.0517904705534182,TRUE
"331",43426870825,3,12,12,7,7,3,3,0,1,3479,445,300,445,12,-0.0416786432883012,TRUE
"332",43426870825,4,12,12,7,7,4,4,0,1,3679,435,500,435,12,0.0176678445229682,TRUE
"333",43426870825,5,12,12,7,7,4,4,0,1,3779,450,600,450,12,0.0396930404869013,TRUE
"334",43452978184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,TRUE
"335",43452978184,1,8,8,3,3,1,1,0,0,0,170,0,170,8,-Inf,TRUE
"336",43452978184,2,9,9,4,4,2,2,0,0,0,390,0,390,9,-Inf,TRUE
"337",43452978184,3,9,9,4,4,3,3,0,0,0,610,0,610,9,-Inf,TRUE
"338",43452978184,4,10,10,5,5,3,3,0,0,0,720,0,720,10,-Inf,TRUE
"339",43473279886,0,0,0,0,0,0,0,0,0,2820,0,0,0,0,0,TRUE
"340",43473279886,1,1,1,1,1,0,0,0,0,2870,60,50,60,1,-0.00348432055749129,TRUE
"341",43473279886,2,1,1,1,1,0,0,0,0,2865,25,45,25,1,0.00698080279232112,TRUE
"342",43473279886,3,1,1,1,1,0,0,0,0,2880,30,60,30,1,0.0104166666666667,TRUE
"343",43473279886,4,2,2,2,2,0,0,0,0,2915,85,95,85,2,0.00343053173241852,TRUE
"344",43473279886,5,2,2,2,2,0,0,0,0,2940,90,120,90,2,0.0102040816326531,TRUE
"345",43736454825,0,0,0,0,0,0,0,0,0,2960,0,0,0,0,0,TRUE
"346",43736454825,1,16,16,16,16,8,8,0,1,3180,528,220,528,16,-0.0968553459119497,TRUE
"347",43736454825,2,16,16,16,16,8,8,0,1,3210,523,250,523,16,-0.0850467289719626,TRUE
"348",43736454825,3,18,18,18,18,9,9,0,1,3280,673,320,673,18,-0.107621951219512,TRUE
"349",43736454825,4,20,20,20,20,10,10,0,1,3370,753,410,753,20,-0.101780415430267,TRUE
"350",43736454825,5,20,20,20,20,10,10,0,1,3430,773,470,773,20,-0.0883381924198251,TRUE
"351",43736454825,6,21,21,21,21,10,10,0,1,3500,768,540,768,21,-0.0651428571428571,TRUE
"352",43736454825,7,22,22,22,22,11,11,0,2,3570,763,610,763,22,-0.0428571428571429,TRUE
"353",43736454825,8,23,23,23,23,12,12,0,1,3670,848,710,848,23,-0.0376021798365123,TRUE
"354",43853759026,0,0,0,0,0,0,0,0,0,3199,0,0,0,0,0,TRUE
"355",43853759026,1,14,14,14,14,2,2,0,0,3450,730,251,730,14,-0.138840579710145,TRUE
"356",43853759026,2,14,14,14,14,2,2,0,0,3499,725,300,725,14,-0.121463275221492,TRUE
"357",43853759026,3,14,14,14,14,2,2,0,0,3550,745,351,745,14,-0.110985915492958,TRUE
"358",43853759026,4,15,15,15,15,2,2,0,0,3599,800,400,800,15,-0.111141983884412,TRUE
"359",43853759026,5,15,15,15,15,2,2,0,0,3650,795,451,795,15,-0.0942465753424657,TRUE
"360",43853759026,6,16,16,16,16,4,4,0,0,3750,880,551,880,16,-0.0877333333333333,TRUE
"361",43853759026,7,16,16,16,16,4,4,0,0,3799,875,600,875,16,-0.0723874703869439,TRUE
"362",43853759026,8,16,16,16,16,4,4,0,0,3850,895,651,895,16,-0.0633766233766234,TRUE
"363",43859660891,0,0,0,0,0,0,0,0,0,2740,0,0,0,0,0,TRUE
"364",43859660891,1,16,16,3,3,1,1,0,0,3000,485,260,485,16,-0.075,TRUE
"365",43859660891,2,16,16,0,0,1,1,0,0,3020,500,280,500,16,-0.0728476821192053,TRUE
"366",43859660891,3,16,16,0,0,1,1,0,0,3050,515,310,515,16,-0.0672131147540984,TRUE
"367",43859660891,4,16,16,0,0,1,1,0,0,3120,565,380,565,16,-0.0592948717948718,TRUE
"368",43859660891,5,17,17,3,3,1,1,0,0,3320,560,580,560,17,0.00602409638554217,TRUE
"369",43859660891,6,17,17,0,0,1,1,0,0,3340,575,600,575,17,0.00748502994011976,TRUE
"370",43859660891,7,17,17,0,0,1,1,0,0,3370,590,630,590,17,0.0118694362017804,TRUE
"371",43859660891,8,17,17,0,0,1,1,0,0,3440,640,700,640,17,0.0174418604651163,TRUE
"372",44021641588,0,0,0,0,0,0,0,0,0,2980,0,0,0,0,0,TRUE
"373",44021641588,1,15,15,10,10,15,15,0,0,3180,520,200,520,15,-0.10062893081761,TRUE
"374",44021641588,2,16,16,11,11,16,16,0,0,3220,555,240,555,16,-0.0978260869565217,TRUE
"375",44021641588,3,16,16,11,11,16,16,0,0,3240,550,260,550,16,-0.0895061728395062,TRUE
"376",44021641588,4,16,16,11,11,16,16,0,0,3280,570,300,570,16,-0.0823170731707317,TRUE
"377",44069100271,1,15,15,15,15,2,2,0,1,3450,615,0,0,0,0,FALSE
"378",44069100271,2,15,15,15,15,2,2,0,1,3499,610,49,-5,0,0.0154329808516719,FALSE
"379",44069100271,3,15,15,15,15,2,2,0,1,3550,630,100,15,0,0.023943661971831,FALSE
"380",44069100271,4,16,16,16,16,2,2,0,1,3599,685,149,70,1,0.0219505418171714,FALSE
"381",44069100271,5,32,32,32,32,5,5,0,2,3650,1395,200,780,17,-0.158904109589041,FALSE
"382",44069100271,6,16,16,16,16,3,3,0,1,3750,715,300,100,1,0.0533333333333333,FALSE
"383",44069100271,7,16,16,16,16,3,3,0,1,3799,710,349,95,1,0.0668596999210319,FALSE
"384",44069100271,8,16,16,16,16,3,3,0,1,3850,730,400,115,1,0.074025974025974,FALSE
"385",44231886556,0,0,0,0,0,0,0,0,0,3458,0,0,0,0,0,TRUE
"386",44231886556,1,13,10,12,9,0,0,0,4,3663,290,205,290,13,-0.0232050232050232,TRUE
"387",44231886556,2,17,14,14,12,0,0,0,4,3838,415,380,415,17,-0.00911933298593017,TRUE
"388",44231886556,3,18,15,13,11,0,0,0,4,4038,635,580,635,18,-0.0136206042595344,TRUE
"389",44231886556,4,21,18,16,14,0,0,0,4,4128,725,670,725,21,-0.0133236434108527,TRUE
"390",44331296085,0,0,0,0,0,0,0,0,0,2838,0,0,0,0,0,TRUE
"391",44331296085,1,7,7,7,7,0,0,0,0,3128,300,290,300,7,-0.00319693094629156,TRUE
"392",44331296085,2,8,8,8,8,0,0,0,0,3238,355,400,355,8,0.0138974675725757,TRUE
"393",44331296085,3,11,11,11,11,0,0,0,0,3558,540,720,540,11,0.0505902192242833,TRUE
"394",44799642380,0,0,0,0,0,0,0,0,0,3137.2,0,0,0,0,0,TRUE
"395",44799642380,1,18,18,18,18,4,4,0,0,3397.68,445,260.48,445,18,-0.0543076452167361,TRUE
"396",44799642380,2,18,18,18,18,4,4,0,0,3417.92,445,280.72,445,18,-0.0480643198202415,TRUE
"397",44799642380,3,18,18,18,18,4,4,0,0,3447.84,455,310.64,455,18,-0.0418696923291103,TRUE
"398",44799642380,4,18,18,18,18,4,4,0,0,3517.36,480,380.16,480,18,-0.0283849250574293,TRUE
"399",44799642380,5,21,21,21,21,6,6,0,0,3708.32,775,571.12,775,21,-0.054979074082064,TRUE
"400",44799642380,6,21,21,21,21,6,6,0,0,3737.36,780,600.16,780,21,-0.0481195282231307,TRUE
"401",44799642380,7,21,21,21,21,6,6,0,0,3767.28,785,630.08,785,21,-0.0411225074855067,TRUE
"402",44799642380,8,21,21,21,21,6,6,0,0,3837.68,810,700.48,810,21,-0.0285380750870317,TRUE
"403",44881048637,0,0,0,0,0,0,0,0,0,2850,0,0,0,0,0,TRUE
"404",44881048637,1,5,5,5,5,2,2,0,0,3328,385,478,385,5,0.0279447115384615,TRUE
"405",44881048637,2,7,7,7,7,2,2,0,0,3485,420,635,420,7,0.0616929698708752,TRUE
"406",44881048637,3,7,7,7,7,3,3,0,0,3872,475,1022,475,7,0.141270661157025,TRUE
"407",44881048637,4,10,10,10,10,4,4,0,0,4155,675,1305,675,10,0.151624548736462,TRUE
"408",45219159638,0,20,20,20,20,0,0,0,2,2695,850,0,0,0,0,FALSE
"409",45219159638,1,28,28,22,22,0,0,0,2,2735,1110,40,260,8,-0.0804387568555759,FALSE
"410",45219159638,2,28,28,22,22,0,0,0,2,2740,1040,45,190,8,-0.0529197080291971,FALSE
"411",45219159638,3,30,30,24,24,0,0,0,2,2780,1160,85,310,10,-0.0809352517985611,FALSE
"412",45219159638,4,30,30,24,24,0,0,0,2,2800,1170,105,320,10,-0.0767857142857143,FALSE
"413",45293052304,0,0,0,0,0,0,0,0,0,3100,0,0,0,0,0,TRUE
"414",45293052304,1,13,13,13,13,1,1,0,1,3250,475,150,475,13,-0.1,TRUE
"415",45293052304,2,13,13,13,13,1,1,0,1,3310,515,210,515,13,-0.0921450151057402,TRUE
"416",45293052304,3,13,13,13,13,1,1,0,1,3410,545,310,545,13,-0.0689149560117302,TRUE
"417",45293052304,4,16,15,16,15,2,2,0,2,3430,590,330,590,16,-0.075801749271137,TRUE
"418",45293052304,5,16,15,16,15,2,2,0,2,3490,630,390,630,16,-0.0687679083094556,TRUE
"419",45293052304,6,16,15,16,15,2,2,0,2,3590,660,490,660,16,-0.0473537604456825,TRUE
"420",45410114111,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,TRUE
"421",45410114111,1,23,21,9,7,2,2,0,2,3260,658,260,658,23,-0.122085889570552,TRUE
"422",45410114111,2,23,21,9,7,2,2,0,2,3290,653,290,653,23,-0.110334346504559,TRUE
"423",45410114111,3,23,21,11,9,2,2,0,0,3350,0,350,0,23,0.104477611940299,TRUE
"424",45410114111,4,25,23,9,9,3,3,0,2,3440,763,440,763,25,-0.0938953488372093,TRUE
"425",45410114111,5,25,23,9,9,4,4,0,0,3500,0,500,0,25,0.142857142857143,TRUE
"426",45410114111,6,26,24,10,10,7,7,0,2,3580,783,580,783,26,-0.0567039106145251,TRUE
"427",45410114111,7,26,24,10,10,7,7,0,2,3650,895,650,895,26,-0.0671232876712329,TRUE
"428",45410114111,8,26,24,10,10,7,7,0,0,3720,0,720,0,26,0.193548387096774,TRUE
"429",521142166658,0,0,0,0,0,0,0,0,0,3450,0,0,0,0,0,TRUE
"430",521513506795,0,0,0,0,0,0,0,0,0,2960,0,0,0,0,0,TRUE
"431",521513506795,1,18,16,11,9,5,5,0,2,3150,303,190,303,18,-0.0358730158730159,TRUE
"432",521513506795,2,18,16,11,9,5,5,0,2,3180,316,220,316,18,-0.030188679245283,TRUE
"433",521513506795,3,21,19,13,11,6,6,0,2,3290,633,330,633,21,-0.09209726443769,TRUE
"434",521513506795,4,21,19,13,11,6,6,0,2,3310,646,350,646,21,-0.0894259818731118,TRUE
"435",521513506795,5,22,20,14,12,6,6,0,2,3350,671,390,671,22,-0.0838805970149254,TRUE
"436",521513506795,6,23,21,14,12,6,6,0,2,3350,828,390,828,23,-0.130746268656716,TRUE
"437",521513506795,7,23,21,14,12,6,6,0,2,3380,841,420,841,23,-0.124556213017751,TRUE
"438",521513506795,8,23,21,14,12,6,6,0,2,3430,841,470,841,23,-0.108163265306122,TRUE
"439",521870063421,0,0,0,0,0,0,0,0,0,2950,0,0,0,0,0,TRUE
"440",521870063421,1,11,11,8,8,11,11,0,0,3100,420,150,420,11,-0.0870967741935484,TRUE
"441",521870063421,2,11,11,8,8,11,11,0,0,3130,425,180,425,11,-0.0782747603833866,TRUE
"442",521870063421,3,10,10,8,8,10,10,0,0,3180,380,230,380,10,-0.0471698113207547,TRUE
"443",521870063421,4,12,12,10,10,12,12,0,0,3200,620,250,620,12,-0.115625,TRUE
"444",521870063421,5,12,12,10,10,12,12,0,0,3230,595,280,595,12,-0.0975232198142415,TRUE
"445",521870063421,6,13,13,10,10,13,13,0,0,3280,620,330,620,13,-0.0884146341463415,TRUE
"446",522033862841,0,0,0,0,0,0,0,0,0,3050,0,0,0,0,0,TRUE
"447",522033862841,1,20,19,3,3,20,19,0,2,3350,505,300,505,20,-0.0611940298507463,TRUE
"448",522033862841,2,20,19,3,3,20,19,0,2,3370,510,320,510,20,-0.056379821958457,TRUE
"449",522033862841,3,20,19,3,3,20,19,0,2,3400,515,350,515,20,-0.0485294117647059,TRUE
"450",522033862841,4,20,19,3,3,20,19,0,2,3470,540,420,540,20,-0.0345821325648415,TRUE
"451",522033862841,5,23,22,4,4,23,22,0,2,3600,815,550,815,23,-0.0736111111111111,TRUE
"452",522033862841,6,22,21,4,4,22,21,0,1,3620,820,570,820,22,-0.069060773480663,TRUE
"453",522033862841,7,23,22,4,4,23,22,0,2,3650,825,600,825,23,-0.0616438356164384,TRUE
"454",522033862841,8,24,23,4,4,24,23,0,3,3720,850,670,850,24,-0.0483870967741935,TRUE
"455",522086451970,0,0,0,0,0,0,0,0,0,3300,0,0,0,0,0,TRUE
"456",522086451970,1,6,5,3,2,0,0,0,1,3400,225,100,225,6,-0.0367647058823529,TRUE
"457",522086451970,2,6,5,3,2,0,0,0,1,3430,220,130,220,6,-0.0262390670553936,TRUE
"458",522086451970,3,6,5,3,2,0,0,0,1,3500,240,200,240,6,-0.0114285714285714,TRUE
"459",522086451970,4,8,7,4,3,0,0,0,1,3700,710,400,710,8,-0.0837837837837838,TRUE
"460",522086451970,5,8,7,4,3,0,0,0,1,3800,715,500,715,8,-0.0565789473684211,TRUE
"461",522086451970,6,8,7,4,3,0,0,0,1,3900,345,600,345,8,0.0653846153846154,TRUE
"462",522097809685,0,0,0,0,0,0,0,0,0,3247,0,0,0,0,0,TRUE
"463",522097809685,1,15,15,3,3,15,15,0,1,3394.8,307,147.8,307,15,-0.0468952515612112,TRUE
"464",522097809685,2,15,15,3,3,15,15,0,1,3423.21,320,176.21,320,15,-0.0420044344343467,TRUE
"465",522097809685,3,17,17,5,5,17,17,0,1,3505.5,537,258.5,537,17,-0.0794465839395236,TRUE
"466",522097809685,4,19,19,7,7,19,19,0,1,3533.18,618,286.18,618,19,-0.09391539632852,TRUE
"467",522097809685,5,19,19,7,7,19,19,0,1,3570.08,613,323.08,613,19,-0.0812082642405773,TRUE
"468",522097809685,6,17,17,5,5,17,17,0,1,3588.53,550,341.53,550,17,-0.0580934254416153,TRUE
"469",522097809685,7,18,18,6,6,18,18,0,1,3625.43,595,378.43,595,18,-0.0597363623073677,TRUE
"470",522097809685,8,18,18,6,6,18,18,0,1,3662.33,615,415.33,615,18,-0.0545199367615698,TRUE
"471",522145128789,0,0,0,0,0,0,0,0,0,3050,0,0,0,0,0,TRUE
"472",522145128789,1,15,14,3,2,2,2,0,1,3300,480,250,480,15,-0.0696969696969697,TRUE
"473",522145128789,2,16,15,4,3,2,2,0,1,3330,545,280,545,16,-0.0795795795795796,TRUE
"474",522145128789,3,16,15,4,3,2,2,0,1,3380,540,330,540,16,-0.0621301775147929,TRUE
"475",522145128789,4,17,16,5,4,2,2,0,1,3410,620,360,620,17,-0.0762463343108504,TRUE
"476",522145128789,5,17,16,5,4,2,2,0,1,3380,590,330,590,17,-0.0769230769230769,TRUE
"477",522145128789,6,17,16,5,4,2,2,0,1,3410,605,360,605,17,-0.0718475073313783,TRUE
"478",522145128789,7,17,16,5,4,3,3,0,1,3560,615,510,615,17,-0.0294943820224719,TRUE
"479",522145128789,8,17,16,5,4,3,3,0,1,3640,635,590,635,17,-0.0123626373626374,TRUE
"480",522743875767,0,0,0,0,0,0,0,0,0,3250,0,0,0,0,0,TRUE
"481",522743875767,1,18,18,18,18,0,0,0,0,3570,445,320,445,18,-0.0350140056022409,TRUE
"482",522743875767,2,18,18,18,18,0,0,0,0,3590,450,340,450,18,-0.0306406685236769,TRUE
"483",522743875767,3,18,18,18,18,0,0,0,0,3620,455,370,455,18,-0.0234806629834254,TRUE
"484",522743875767,4,18,18,18,18,0,0,0,0,3690,480,440,480,18,-0.010840108401084,TRUE
"485",522743875767,5,19,19,19,19,0,0,0,0,3860,520,610,520,19,0.0233160621761658,TRUE
"486",522743875767,6,19,19,19,19,0,0,0,0,3880,525,630,525,19,0.0270618556701031,TRUE
"487",522743875767,7,19,19,19,19,0,0,0,0,3910,530,660,530,19,0.0332480818414322,TRUE
"488",522743875767,8,19,19,19,19,0,0,0,0,3980,555,730,555,19,0.0439698492462312,TRUE
"489",522863996797,0,0,0,0,0,0,0,0,0,2950,0,0,0,0,0,TRUE
"490",522863996797,1,18,18,14,14,4,4,0,0,3150,970,200,970,18,-0.244444444444444,TRUE
"491",522863996797,2,19,19,15,15,5,5,0,0,3190,1005,240,1005,19,-0.239811912225705,TRUE
"492",522863996797,3,18,18,14,14,5,5,0,0,3210,970,260,970,18,-0.221183800623053,TRUE
"493",522863996797,4,20,20,16,16,5,5,0,0,3250,1050,300,1050,20,-0.230769230769231,TRUE
"494",523084126902,0,0,0,0,0,0,0,0,0,3050,0,0,0,0,0,TRUE
"495",523084126902,1,15,13,3,3,5,5,0,3,3250,336,200,336,15,-0.0418461538461538,TRUE
"496",523084126902,2,15,13,3,3,5,5,0,0,3330,0,280,0,15,0.0840840840840841,TRUE
"497",523084126902,3,16,14,4,4,5,5,0,3,3350,396,300,396,16,-0.0286567164179104,TRUE
"498",523084126902,4,16,14,4,4,5,5,0,3,3400,396,350,396,16,-0.0135294117647059,TRUE
"499",523084126902,5,16,14,4,4,6,6,0,3,3500,411,450,411,16,0.0111428571428571,TRUE
"500",523084126902,6,16,14,4,4,6,6,0,0,3550,0,500,0,16,0.140845070422535,TRUE
"501",523084126902,7,18,16,6,6,8,8,0,3,4050,761,1000,761,18,0.0590123456790123,TRUE
"502",523084126902,8,18,16,6,6,8,8,0,0,4100,0,1050,0,18,0.25609756097561,TRUE
"503",523776961013,0,0,0,0,0,0,0,0,0,4638,0,0,0,0,0,TRUE
"504",523776961013,1,6,6,5,5,6,6,0,0,4858,165,220,165,6,0.0113215314944422,TRUE
"505",523776961013,2,6,6,5,5,6,6,0,0,4898,170,260,170,6,0.018374846876276,TRUE
"506",523776961013,3,10,10,9,9,10,10,0,0,5008,435,370,435,10,-0.0129792332268371,TRUE
"507",523776961013,4,10,10,9,9,10,10,0,0,5048,440,410,440,10,-0.00594294770206022,TRUE
"508",523776961013,5,10,10,9,9,10,10,0,0,5138,465,500,465,10,0.00681198910081744,TRUE
"509",523776961013,6,14,14,13,13,14,14,0,1,5198,870,560,870,14,-0.0596383224317045,TRUE
"510",523776961013,7,14,14,13,13,14,14,0,1,5288,895,650,895,14,-0.0463313161875946,TRUE
