"","item_id","bundle_index","total","total_nofw","nongift","nongift_nofw","branded","branded_nofw","num_of_yuanzhuang","num_of_acc_no_price","bundle_price","price_ref","price_ref_adjgift","bundle_add_on","price_ref_rel","num_of_acc_rel","premium","premium_percent","ind_firstbundle_noacc","premrel1","benchmark","premrel1_perc","Author","diff"
"170",38708270318,2,12,12,1,1,2,2,0,0,3230,433,30,180,433,12,-253,-0.078328173374613,TRUE,22,3050,0.00721311475409836,"suyang",2
"171",38708270318,3,12,12,1,1,2,2,0,0,3290,473,70,240,473,12,-233,-0.0708206686930091,TRUE,42,3050,0.0137704918032787,"suyang",2
"172",38708270318,4,14,14,1,1,2,2,0,0,3390,563,100,340,563,14,-223,-0.0657817109144543,TRUE,52,3050,0.0170491803278689,"suyang",4
"173",38708270318,5,13,13,2,2,3,3,1,0,3350,500,97,300,500,13,-200,-0.0597014925373134,TRUE,75,3050,0.0245901639344262,"suyang",1
"174",38708270318,6,14,14,2,2,3,3,1,0,3380,558,105,330,558,14,-228,-0.0674556213017752,TRUE,47,3050,0.0154098360655738,"suyang",4
"175",38708270318,7,14,14,2,2,3,3,1,0,3440,598,145,390,598,14,-208,-0.0604651162790698,TRUE,67,3050,0.0219672131147541,"suyang",4
"176",38708270318,8,16,16,2,2,3,3,1,0,4560,688,175,1510,688,16,822,0.180263157894737,TRUE,1097,3050,0.359672131147541,"suyang",6
"177",39237426326,2,14,13,14,13,3,3,0,1,3150,350,350,300,350,14,-50,-0.0158730158730159,TRUE,10,2850,0.00350877192982456,"suyang",1
"178",39237426326,3,14,13,14,13,3,3,0,1,3190,355,355,340,355,14,-15,-0.00470219435736677,TRUE,45,2850,0.0157894736842105,"suyang",3
"179",39237426326,4,14,13,14,13,3,3,0,1,3280,380,380,430,380,14,50,0.0152439024390244,TRUE,110,2850,0.0385964912280702,"suyang",3
"180",40148868087,2,17,16,1,1,2,2,0,1,3080,535,25,50,5,0,45,0.0146103896103896,FALSE,45,3030,0.0148514851485149,"suyang",2
"181",40148868087,3,17,16,2,2,2,2,0,1,3130,540,40,100,10,0,90,0.0287539936102236,FALSE,90,3030,0.0297029702970297,"suyang",2
"182",40148868087,4,17,16,1,1,1,1,0,1,3160,550,20,130,20,0,110,0.0348101265822785,FALSE,110,3030,0.0363036303630363,"suyang",2
"183",40148868087,5,17,16,1,1,1,1,0,1,3190,555,25,160,25,0,135,0.0423197492163009,FALSE,135,3030,0.0445544554455446,"suyang",4
"184",40148868087,6,17,16,1,1,1,1,0,1,3230,560,30,200,30,0,170,0.0526315789473684,FALSE,170,3030,0.0561056105610561,"suyang",4
"185",40148868087,7,17,16,1,1,1,1,0,1,3280,585,55,250,55,0,195,0.0594512195121951,FALSE,195,3030,0.0643564356435644,"suyang",4
"186",40175359932,2,18,16,7,5,0,0,1,2,3200,463,170,200,463,18,-263,-0.0821875,TRUE,65,3000,0.0216666666666667,"suyang",2
"187",40175359932,3,18,16,8,6,0,0,1,2,3250,458,170,250,458,18,-208,-0.064,TRUE,120,3000,0.04,"suyang",2
"188",40175359932,4,19,17,8,6,0,0,2,2,3350,523,223,350,523,19,-173,-0.0516417910447761,TRUE,155,3000,0.0516666666666667,"suyang",1
"189",40175359932,5,19,17,9,7,0,0,2,2,3400,538,243,400,538,19,-138,-0.0405882352941176,TRUE,190,3000,0.0633333333333333,"suyang",3
"190",40175359932,6,19,17,6,4,0,0,2,2,3450,533,118,450,533,19,-83,-0.0240579710144928,TRUE,245,3000,0.0816666666666667,"suyang",3
"191",40175359932,7,19,17,8,6,0,0,2,2,3510,553,183,510,553,19,-43,-0.0122507122507122,TRUE,285,3000,0.095,"suyang",3
"192",40452911197,2,8,7,4,3,2,1,1,1,3080,330,105,181,330,8,-149,-0.0483766233766234,TRUE,15,2899,0.00517419799931011,"suyang",2
"193",40452911197,3,8,7,4,3,2,1,1,1,3120,345,120,221,345,8,-124,-0.0397435897435897,TRUE,40,2899,0.0137978613314936,"suyang",2
"194",40452911197,4,8,7,4,3,2,1,1,1,3180,395,170,281,395,8,-114,-0.0358490566037736,TRUE,50,2899,0.017247326664367,"suyang",2
"195",40452911197,5,14,13,5,4,2,1,1,1,3150,493,150,251,493,14,-242,-0.0768253968253968,TRUE,-78,2899,-0.0269058295964126,"suyang",5
"196",40452911197,6,14,13,5,4,2,1,1,1,3180,508,165,281,508,14,-227,-0.0713836477987421,TRUE,-63,2899,-0.0217316315971024,"suyang",7
"197",40452911197,7,14,13,5,4,2,1,1,1,3220,523,180,321,523,14,-202,-0.0627329192546584,TRUE,-38,2899,-0.0131079682649189,"suyang",7
"198",40452911197,8,14,13,5,4,2,1,1,1,3280,573,230,381,573,14,-192,-0.0585365853658537,TRUE,-28,2899,-0.00965850293204553,"suyang",7
"199",40565901878,2,8,8,8,8,2,2,0,0,3655,118,118,205,118,8,87,0.0238030095759234,TRUE,135,3450,0.0391304347826087,"suyang",2
"200",40565901878,3,12,12,12,12,5,5,0,0,3675,378,378,225,378,12,-153,-0.0416326530612245,TRUE,-105,3450,-0.0304347826086957,"suyang",6
"201",41802068265,2,14,14,5,5,1,1,0,0,3240,345,175,260,345,14,-85,-0.0262345679012346,TRUE,-10,2980,-0.00335570469798658,"suyang",4
"202",41802068265,3,16,16,5,5,1,1,0,0,3310,405,215,330,405,16,-75,-0.0226586102719033,TRUE,0,2980,0,"suyang",5
"203",41802068265,4,19,19,9,9,2,2,0,0,3390,525,345,410,525,19,-115,-0.0339233038348083,TRUE,-40,2980,-0.0134228187919463,"suyang",9
"204",41802068265,5,19,19,9,9,2,2,0,0,3460,550,370,480,550,19,-70,-0.0202312138728324,TRUE,5,2980,0.00167785234899329,"suyang",9
"205",41802068265,6,10,10,10,10,3,3,1,0,3530,365,365,550,365,10,185,0.0524079320113314,TRUE,260,2980,0.087248322147651,"suyang",18
"206",41802068265,7,23,23,12,12,4,4,1,0,3600,710,515,620,710,23,-90,-0.025,TRUE,-15,2980,-0.00503355704697987,"suyang",12
"207",41802068265,8,19,19,8,8,4,4,1,0,3700,385,195,720,385,19,335,0.0905405405405405,TRUE,410,2980,0.13758389261745,"suyang",9
"208",42468840454,2,17,16,6,6,5,5,2,1,3140,435,240,260,435,17,-175,-0.0557324840764331,TRUE,-80,2880,-0.0277777777777778,"suyang",2
"209",42468840454,3,18,17,7,7,6,6,2,1,3250,455,260,370,455,18,-85,-0.0261538461538462,TRUE,10,2880,0.00347222222222222,"suyang",5
"210",42468840454,4,19,18,8,8,5,5,2,1,3290,535,340,410,535,19,-125,-0.0379939209726444,TRUE,-30,2880,-0.0104166666666667,"suyang",4
"211",42468840454,5,19,18,8,8,5,5,2,1,3340,535,340,460,535,19,-75,-0.0224550898203593,TRUE,20,2880,0.00694444444444444,"suyang",6
"212",42468840454,6,20,19,9,9,6,6,3,1,3390,560,365,510,560,20,-50,-0.0147492625368732,TRUE,45,2880,0.015625,"suyang",5
"213",42468840454,7,21,20,10,10,7,7,3,1,3500,580,385,620,580,21,40,0.0114285714285714,TRUE,135,2880,0.046875,"suyang",8
"214",42468840454,8,22,21,11,11,8,8,3,1,3440,650,455,560,650,22,-90,-0.0261627906976744,TRUE,5,2880,0.00173611111111111,"suyang",9
"215",42681494957,2,16,16,12,12,5,5,0,1,3340,590,490,290,590,16,-300,-0.0898203592814371,TRUE,-90,3050,-0.0295081967213115,"suyang",7
"216",42681494957,3,18,18,14,14,7,7,0,1,3440,660,560,390,660,18,-270,-0.0784883720930233,TRUE,-60,3050,-0.019672131147541,"suyang",9
"217",42681494957,4,20,20,15,15,9,9,0,0,3660,888,758,610,888,20,-278,-0.0759562841530055,TRUE,-68,3050,-0.0222950819672131,"suyang",13
"218",42681494957,5,20,20,15,15,9,9,0,0,3750,943,813,700,943,20,-243,-0.0648,TRUE,-33,3050,-0.0108196721311475,"suyang",13
"219",42981617542,2,12,12,12,12,0,0,1,0,3269,340,340,270,340,12,-70,-0.0214132762312634,TRUE,-20,2999,-0.00666888962987663,"suyang",2
"220",42981617542,3,13,13,13,13,0,0,1,0,3429,380,380,430,380,13,50,0.0145815106445028,TRUE,100,2999,0.0333444481493831,"suyang",5
"221",42981617542,4,14,14,14,14,0,0,1,1,3549,440,440,550,440,14,110,0.0309946463792618,TRUE,160,2999,0.053351117039013,"suyang",8
"222",42981617542,5,14,14,14,14,0,0,1,2,3749,315,315,750,315,14,435,0.116030941584423,TRUE,485,2999,0.161720573524508,"suyang",8
"223",42981617542,6,15,15,15,15,0,0,1,2,3999,465,465,1000,465,15,535,0.133783445861465,TRUE,585,2999,0.195065021673891,"suyang",9
"224",42981617542,7,16,16,16,16,0,0,1,0,3789,705,705,790,705,16,85,0.0224333597255212,TRUE,135,2999,0.0450150050016672,"suyang",8
"225",42981617542,8,17,17,17,17,0,0,1,2,4099,635,635,1100,635,17,465,0.113442303000732,TRUE,515,2999,0.171723907969323,"suyang",11
"226",43168072227,2,20,18,19,17,4,4,0,4,4442.86,443,393,414.29,443,20,-28.7100000000005,-0.00646205372215206,TRUE,42.1499999999996,4028.57,0.0104627696676487,"suyang",1
"227",43168072227,3,20,18,19,17,5,5,1,4,4528.57,413,363,500,413,20,86.9999999999995,0.0192113625272436,TRUE,157.86,4028.57,0.0391851202784114,"suyang",5
"228",43168072227,4,25,23,24,22,6,6,1,4,4642.86,703,653,614.29,703,25,-88.7100000000005,-0.0191067574727647,TRUE,-17.8500000000004,4028.57,-0.00443085263505422,"suyang",12
"229",43168072227,5,25,23,24,22,6,6,1,4,4757.14,698,648,728.57,698,25,30.5700000000002,0.00642612998566369,TRUE,101.43,4028.57,0.0251776685027194,"suyang",12
"230",43168072227,6,25,23,24,22,7,7,2,4,4828.57,703,653,800,703,25,96.9999999999995,0.0200887633398707,TRUE,167.86,4028.57,0.0416673906621952,"suyang",12
"231",43168072227,7,26,24,25,23,7,7,2,4,4900,778,728,871.43,778,26,93.4299999999998,0.0190673469387755,TRUE,164.29,4028.57,0.0407812201351844,"suyang",13
"232",43168072227,8,26,24,25,23,7,7,2,4,5000,798,748,971.43,798,26,173.43,0.034686,TRUE,244.29,4028.57,0.060639383205455,"suyang",13
"233",43426870825,2,11,11,6,6,3,3,0,1,3379,390,330,200,390,11,-190,-0.0562296537437112,TRUE,65,3179,0.0204466813463353,"suyang",4
"234",43426870825,3,12,12,7,7,3,3,0,1,3479,460,400,300,460,12,-160,-0.0459902270767462,TRUE,95,3179,0.0298836111984901,"suyang",5
"235",43426870825,4,12,12,7,7,4,4,1,1,3679,450,390,500,450,12,50,0.0135906496330525,TRUE,305,3179,0.0959421201635735,"suyang",5
"236",43426870825,5,12,12,7,7,4,4,1,1,3779,465,405,600,465,12,135,0.0357237364382112,TRUE,390,3179,0.122680088078012,"suyang",5
"237",43452978184,2,9,9,4,4,2,2,1,1,3478,360,330,190,360,9,-170,-0.0488786658999425,TRUE,-160,3288,-0.048661800486618,"suyang",5
"238",43452978184,3,9,9,4,4,3,3,1,1,3638,580,550,350,580,9,-230,-0.0632215503023639,TRUE,-220,3288,-0.0669099756690998,"suyang",5
"239",43452978184,4,10,10,5,5,3,3,1,1,3688,690,660,400,690,10,-290,-0.0786334056399132,TRUE,-280,3288,-0.0851581508515815,"suyang",6
"240",43473279886,2,1,1,1,1,0,0,0,0,2865,25,25,45,25,1,20,0.00698080279232112,TRUE,30,2820,0.0106382978723404,"suyang",2
"241",43473279886,3,1,1,1,1,0,0,0,0,2880,30,30,60,30,1,30,0.0104166666666667,TRUE,40,2820,0.0141843971631206,"suyang",2
"242",43473279886,4,2,2,2,2,0,0,0,0,2915,85,85,95,85,2,10,0.00343053173241852,TRUE,20,2820,0.00709219858156028,"suyang",1
"243",43473279886,5,2,2,2,2,0,0,0,0,2940,90,90,120,90,2,30,0.0102040816326531,TRUE,40,2820,0.0141843971631206,"suyang",1
"244",43736454825,2,16,16,16,16,8,8,0,1,3210,515,515,250,515,16,-265,-0.0825545171339564,TRUE,35,2960,0.0118243243243243,"suyang",2
"245",43736454825,3,18,18,18,18,9,9,0,1,3280,665,665,320,665,18,-345,-0.105182926829268,TRUE,-45,2960,-0.0152027027027027,"suyang",6
"246",43736454825,4,20,20,20,20,10,10,0,1,3370,745,745,410,745,20,-335,-0.099406528189911,TRUE,-35,2960,-0.0118243243243243,"suyang",10
"247",43736454825,5,20,20,20,20,10,10,0,1,3430,765,765,470,765,20,-295,-0.0860058309037901,TRUE,5,2960,0.00168918918918919,"suyang",10
"248",43736454825,6,21,21,21,21,10,10,0,1,3500,760,760,540,760,21,-220,-0.0628571428571429,TRUE,80,2960,0.027027027027027,"suyang",9
"249",43736454825,7,22,22,22,22,11,11,0,2,3570,755,755,610,755,22,-145,-0.0406162464985994,TRUE,155,2960,0.0523648648648649,"suyang",11
"250",43736454825,8,23,23,23,23,12,12,0,1,3670,840,840,710,840,23,-130,-0.0354223433242507,TRUE,170,2960,0.0574324324324324,"suyang",13
"251",43853759026,2,14,14,14,14,2,2,1,0,3499,725,725,300,725,14,-425,-0.121463275221492,TRUE,54,3199,0.0168802750859644,"suyang",2
"252",43853759026,3,14,14,14,14,2,2,1,0,3550,745,745,351,745,14,-394,-0.110985915492958,TRUE,85,3199,0.026570803376055,"suyang",2
"253",43853759026,4,15,15,15,15,2,2,1,0,3599,800,800,400,800,15,-400,-0.111141983884412,TRUE,79,3199,0.0246952172553923,"suyang",1
"254",43853759026,5,15,15,15,15,2,2,1,0,3650,795,795,451,795,15,-344,-0.0942465753424657,TRUE,135,3199,0.0422006877149109,"suyang",3
"255",43853759026,6,16,16,16,16,4,4,2,0,3750,880,880,551,880,16,-329,-0.0877333333333333,TRUE,150,3199,0.0468896530165677,"suyang",2
"256",43853759026,7,16,16,16,16,4,4,2,0,3799,875,875,600,875,16,-275,-0.0723874703869439,TRUE,204,3199,0.063769928102532,"suyang",4
"257",43853759026,8,16,16,16,16,4,4,2,0,3850,895,895,651,895,16,-244,-0.0633766233766234,TRUE,235,3199,0.0734604563926227,"suyang",4
"258",43859660891,2,17,17,0,0,1,1,0,0,3020,540,0,280,540,17,-260,-0.0860927152317881,TRUE,5,2740,0.00182481751824818,"suyang",2
"259",43859660891,3,17,17,0,0,1,1,0,0,3050,555,0,310,555,17,-245,-0.080327868852459,TRUE,20,2740,0.0072992700729927,"suyang",2
"260",43859660891,4,17,17,0,0,1,1,0,0,3120,605,0,380,605,17,-225,-0.0721153846153846,TRUE,40,2740,0.0145985401459854,"suyang",2
"261",43859660891,5,18,18,3,3,1,1,1,0,3320,600,185,580,600,18,-20,-0.00602409638554217,TRUE,245,2740,0.0894160583941606,"suyang",1
"262",43859660891,6,18,18,0,0,1,1,1,0,3340,615,0,600,615,18,-15,-0.00449101796407186,TRUE,250,2740,0.0912408759124088,"suyang",3
"263",43859660891,7,18,18,0,0,1,1,1,0,3370,630,0,630,630,18,0,0,TRUE,265,2740,0.0967153284671533,"suyang",3
"264",43859660891,8,18,18,0,0,1,1,1,0,3440,680,0,700,680,18,20,0.00581395348837209,TRUE,285,2740,0.104014598540146,"suyang",3
"265",44021641588,2,17,17,12,12,17,17,2,0,3220,595,330,240,595,17,-355,-0.110248447204969,TRUE,5,2980,0.00167785234899329,"suyang",1
"266",44021641588,3,17,17,12,12,17,17,2,0,3240,590,325,260,590,17,-330,-0.101851851851852,TRUE,30,2980,0.0100671140939597,"suyang",1
"267",44021641588,4,17,17,12,12,17,17,2,0,3280,610,345,300,610,17,-310,-0.0945121951219512,TRUE,50,2980,0.0167785234899329,"suyang",1
"268",44069100271,2,15,15,15,15,2,2,1,1,3499,610,610,300,610,15,-310,-0.0885967419262646,TRUE,54,3199,0.0168802750859644,"suyang",2
"269",44069100271,3,15,15,15,15,2,2,1,1,3550,630,630,351,630,15,-279,-0.0785915492957747,TRUE,85,3199,0.026570803376055,"suyang",2
"270",44069100271,4,16,16,16,16,2,2,1,1,3599,685,685,400,685,16,-285,-0.0791886635176438,TRUE,79,3199,0.0246952172553923,"suyang",1
"271",44069100271,5,32,32,32,32,5,5,3,2,3650,1395,1395,451,1395,32,-944,-0.258630136986301,TRUE,-580,3199,-0.181306658330728,"suyang",3
"272",44069100271,6,16,16,16,16,3,3,2,1,3750,715,715,551,715,16,-164,-0.0437333333333333,TRUE,200,3199,0.0625195373554236,"suyang",1
"273",44069100271,7,16,16,16,16,3,3,2,1,3799,710,710,600,710,16,-110,-0.0289549881547776,TRUE,254,3199,0.0793998124413879,"suyang",3
"274",44069100271,8,16,16,16,16,3,3,2,1,3850,730,730,651,730,16,-79,-0.0205194805194805,TRUE,285,3199,0.0890903407314786,"suyang",3
"275",44231886556,2,17,14,14,12,0,0,0,4,3838,410,390,380,410,17,-30,-0.00781657113079729,TRUE,45,3458,0.0130133024869867,"suyang",9
"276",44231886556,3,18,15,13,11,0,0,0,4,4038,615,435,580,615,18,-35,-0.00866765725606736,TRUE,40,3458,0.0115673799884326,"suyang",14
"277",44231886556,4,21,18,16,14,0,0,0,4,4128,705,615,670,705,21,-35,-0.00847868217054264,TRUE,40,3458,0.0115673799884326,"suyang",17
"278",44331296085,2,8,8,8,8,0,0,1,0,3238,355,355,400,355,8,45,0.0138974675725757,TRUE,55,2838,0.0193798449612403,"suyang",3
"279",44331296085,3,11,11,11,11,0,0,2,0,3558,540,540,720,540,11,180,0.0505902192242833,TRUE,190,2838,0.0669485553206483,"suyang",10
"280",44799642380,2,19,19,19,19,4,4,0,0,3417.92,490,490,280.72,490,19,-209.28,-0.0612302218893361,TRUE,15.2400000000002,3137.2,0.00485783501211279,"suyang",2
"281",44799642380,3,19,19,19,19,4,4,0,0,3447.84,495,495,310.64,495,19,-184.36,-0.0534711587544665,TRUE,40.1600000000003,3137.2,0.0128012240214205,"suyang",2
"282",44799642380,4,19,19,19,19,4,4,0,0,3517.36,520,520,380.16,520,19,-139.84,-0.0397570905451815,TRUE,84.6800000000003,3137.2,0.0269922223638915,"suyang",2
"283",44799642380,5,22,22,22,22,6,6,1,0,3708.32,815,815,571.12,815,22,-243.88,-0.065765629719118,TRUE,-19.3599999999997,3137.2,-0.0061711079943898,"suyang",5
"284",44799642380,6,22,22,22,22,6,6,1,0,3737.36,820,820,600.16,820,22,-219.84,-0.058822270265642,TRUE,4.68000000000029,3137.2,0.00149177610608195,"suyang",7
"285",44799642380,7,22,22,22,22,6,6,1,0,3767.28,825,825,630.08,825,22,-194.92,-0.0517402476056995,TRUE,29.6000000000004,3137.2,0.00943516511538964,"suyang",7
"286",44799642380,8,22,22,22,22,6,6,1,0,3837.68,850,850,700.48,850,22,-149.52,-0.038961038961039,TRUE,75,3137.2,0.0239066683666964,"suyang",7
"287",44881048637,2,7,7,7,7,2,2,0,0,3485,420,420,635,420,7,215,0.0616929698708752,TRUE,122,2850,0.0428070175438596,"suyang",4
"288",44881048637,3,7,7,7,7,3,3,0,0,3872,475,475,1022,475,7,547,0.141270661157025,TRUE,454,2850,0.159298245614035,"suyang",8
"289",44881048637,4,10,10,10,10,4,4,0,0,4155,675,675,1305,675,10,630,0.151624548736462,TRUE,537,2850,0.188421052631579,"suyang",11
"290",45219159638,2,28,28,22,22,0,0,0,2,2740,1030,900,45,180,8,-135,-0.0492700729927007,FALSE,75,2680,0.0279850746268657,"suyang",2
"291",45219159638,3,30,30,24,24,0,0,0,2,2780,1150,1020,85,300,10,-215,-0.0773381294964029,FALSE,-5,2680,-0.00186567164179104,"suyang",1
"292",45219159638,4,30,30,24,24,0,0,0,2,2800,1160,1030,105,310,10,-205,-0.0732142857142857,FALSE,5,2680,0.00186567164179104,"suyang",1
"293",45293052304,2,13,13,13,13,1,1,0,1,3310,530,530,210,530,13,-320,-0.0966767371601208,TRUE,20,3100,0.00645161290322581,"suyang",2
"294",45293052304,3,13,13,13,13,1,1,0,1,3410,560,560,310,560,13,-250,-0.0733137829912024,TRUE,90,3100,0.0290322580645161,"suyang",2
"295",45293052304,4,16,15,16,15,2,2,1,2,3430,605,605,330,605,16,-275,-0.0801749271137026,TRUE,65,3100,0.0209677419354839,"suyang",3
"296",45293052304,5,16,15,16,15,2,2,1,2,3490,645,645,390,645,16,-255,-0.0730659025787966,TRUE,85,3100,0.0274193548387097,"suyang",5
"297",45293052304,6,16,15,16,15,2,2,1,2,3590,675,675,490,675,16,-185,-0.0515320334261838,TRUE,155,3100,0.05,"suyang",5
"298",45410114111,2,23,21,9,7,2,2,0,2,3290,620,280,290,620,23,-330,-0.100303951367781,TRUE,35,3000,0.0116666666666667,"suyang",2
"299",45410114111,3,23,21,11,9,2,2,0,0,3350,0,0,350,0,23,350,0.104477611940299,TRUE,715,3000,0.238333333333333,"suyang",2
"300",45410114111,4,25,23,9,9,3,3,0,2,3440,730,390,440,730,25,-290,-0.0843023255813953,TRUE,75,3000,0.025,"suyang",4
"301",45410114111,5,25,23,9,9,4,4,0,0,3500,0,0,500,0,25,500,0.142857142857143,TRUE,865,3000,0.288333333333333,"suyang",6
"302",45410114111,6,26,24,10,10,7,7,2,2,3580,750,410,580,750,26,-170,-0.0474860335195531,TRUE,195,3000,0.065,"suyang",7
"303",45410114111,7,26,24,10,10,7,7,2,2,3650,870,530,650,870,26,-220,-0.0602739726027397,TRUE,145,3000,0.0483333333333333,"suyang",11
"304",45410114111,8,26,24,10,10,7,7,2,0,3720,0,0,720,0,26,720,0.193548387096774,TRUE,1085,3000,0.361666666666667,"suyang",11
"305",521513506795,2,18,16,11,9,5,5,0,2,3180,341,240,220,341,18,-121,-0.0380503144654088,TRUE,17,2960,0.00574324324324324,"suyang",2
"306",521513506795,3,21,19,13,11,6,6,0,2,3290,658,477,330,658,21,-328,-0.0996960486322188,TRUE,-190,2960,-0.0641891891891892,"suyang",5
"307",521513506795,4,21,19,13,11,6,6,0,2,3310,671,490,350,671,21,-321,-0.0969788519637462,TRUE,-183,2960,-0.0618243243243243,"suyang",7
"308",521513506795,5,22,20,14,12,6,6,0,2,3350,696,515,390,696,22,-306,-0.0913432835820896,TRUE,-168,2960,-0.0567567567567568,"suyang",8
"309",521513506795,6,23,21,14,12,6,6,0,2,3350,853,557,390,853,23,-463,-0.138208955223881,TRUE,-325,2960,-0.109797297297297,"suyang",9
"310",521513506795,7,23,21,14,12,6,6,0,2,3380,866,570,420,866,23,-446,-0.131952662721893,TRUE,-308,2960,-0.104054054054054,"suyang",11
"311",521513506795,8,23,21,14,12,6,6,0,2,3430,866,570,470,866,23,-396,-0.115451895043732,TRUE,-258,2960,-0.0871621621621622,"suyang",11
"312",521870063421,2,11,11,8,8,11,11,0,0,3130,425,340,180,425,11,-245,-0.0782747603833866,TRUE,25,2950,0.00847457627118644,"suyang",2
"313",521870063421,3,10,10,8,8,10,10,0,0,3180,380,345,230,380,10,-150,-0.0471698113207547,TRUE,120,2950,0.0406779661016949,"suyang",3
"314",521870063421,4,12,12,10,10,12,12,1,0,3200,515,450,250,515,12,-265,-0.0828125,TRUE,5,2950,0.00169491525423729,"suyang",3
"315",521870063421,5,12,12,10,10,12,12,1,0,3230,490,455,280,490,12,-210,-0.065015479876161,TRUE,60,2950,0.0203389830508475,"suyang",5
"316",521870063421,6,13,13,10,10,13,13,1,0,3280,515,460,330,515,13,-185,-0.0564024390243902,TRUE,85,2950,0.0288135593220339,"suyang",5
"317",522033862841,2,21,20,3,3,21,20,0,2,3370,550,190,320,550,21,-230,-0.0682492581602374,TRUE,15,3050,0.00491803278688525,"suyang",2
"318",522033862841,3,21,20,3,3,21,20,0,2,3400,555,195,350,555,21,-205,-0.0602941176470588,TRUE,40,3050,0.0131147540983607,"suyang",2
"319",522033862841,4,21,20,3,3,21,20,0,2,3470,580,220,420,580,21,-160,-0.0461095100864553,TRUE,85,3050,0.0278688524590164,"suyang",2
"320",522033862841,5,24,23,4,4,24,23,1,2,3600,855,260,550,855,24,-305,-0.0847222222222222,TRUE,-60,3050,-0.019672131147541,"suyang",5
"321",522033862841,6,23,22,4,4,23,22,1,1,3620,860,265,570,860,23,-290,-0.0801104972375691,TRUE,-45,3050,-0.0147540983606557,"suyang",8
"322",522033862841,7,24,23,4,4,24,23,1,2,3650,865,270,600,865,24,-265,-0.0726027397260274,TRUE,-20,3050,-0.00655737704918033,"suyang",7
"323",522033862841,8,25,24,4,4,25,24,1,3,3720,890,295,670,890,25,-220,-0.0591397849462366,TRUE,25,3050,0.00819672131147541,"suyang",7
"324",522086451970,2,6,5,3,2,0,0,0,1,3430,225,45,130,225,6,-95,-0.0276967930029155,TRUE,35,3300,0.0106060606060606,"suyang",2
"325",522086451970,3,6,5,3,2,0,0,0,1,3500,245,65,200,245,6,-45,-0.0128571428571429,TRUE,85,3300,0.0257575757575758,"suyang",2
"326",522086451970,4,8,7,4,3,0,0,0,1,3700,715,135,400,715,8,-315,-0.0851351351351351,TRUE,-185,3300,-0.0560606060606061,"suyang",4
"327",522086451970,5,8,7,4,3,0,0,1,1,3800,720,140,500,720,8,-220,-0.0578947368421053,TRUE,-90,3300,-0.0272727272727273,"suyang",4
"328",522086451970,6,8,7,4,3,0,0,1,1,3900,350,140,600,350,8,250,0.0641025641025641,TRUE,380,3300,0.115151515151515,"suyang",4
"329",522097809685,2,15,15,3,3,15,15,0,1,3423.21,325,135,176.21,325,15,-148.79,-0.0434650518080982,TRUE,15.4099999999999,3247,0.00474591931013239,"suyang",2
"330",522097809685,3,17,17,5,5,17,17,0,1,3505.5,542,352,258.5,542,17,-283.5,-0.0808729139922978,TRUE,-119.3,3247,-0.0367416076378196,"suyang",4
"331",522097809685,4,19,19,7,7,19,19,1,1,3533.18,615,425,286.18,615,19,-328.82,-0.0930663028772947,TRUE,-164.62,3247,-0.0506991068678781,"suyang",8
"332",522097809685,5,19,19,7,7,19,19,1,1,3570.08,610,420,323.08,610,19,-286.92,-0.0803679469367633,TRUE,-122.72,3247,-0.0377948875885434,"suyang",8
"333",522097809685,6,17,17,5,5,17,17,0,1,3588.53,555,365,341.53,555,17,-213.47,-0.0594867536289232,TRUE,-49.27,3247,-0.0151740067754851,"suyang",6
"334",522097809685,7,18,18,6,6,18,18,0,1,3625.43,600,390,378.43,600,18,-221.57,-0.0611155090568568,TRUE,-57.3700000000003,3247,-0.017668617185094,"suyang",9
"335",522097809685,8,18,18,6,6,18,18,0,1,3662.33,620,410,415.33,620,18,-204.67,-0.0558851878448966,TRUE,-40.4700000000003,3247,-0.0124638127502311,"suyang",9
"336",522145128789,2,16,15,4,3,2,2,2,1,3330,545,135,280,545,16,-265,-0.0795795795795796,TRUE,-35,3050,-0.0114754098360656,"suyang",3
"337",522145128789,3,16,15,4,3,2,2,2,1,3380,540,130,330,540,16,-210,-0.0621301775147929,TRUE,20,3050,0.00655737704918033,"suyang",3
"338",522145128789,4,17,16,5,4,2,2,2,1,3410,620,210,360,620,17,-260,-0.0762463343108504,TRUE,-30,3050,-0.00983606557377049,"suyang",4
"339",522145128789,5,17,16,5,4,2,2,2,1,3380,590,180,330,590,17,-260,-0.0769230769230769,TRUE,-30,3050,-0.00983606557377049,"suyang",2
"340",522145128789,6,17,16,5,4,2,2,2,1,3410,605,195,360,605,17,-245,-0.0718475073313783,TRUE,-15,3050,-0.00491803278688525,"suyang",4
"341",522145128789,7,17,16,5,4,3,3,3,1,3560,615,205,510,615,17,-105,-0.0294943820224719,TRUE,125,3050,0.040983606557377,"suyang",4
"342",522145128789,8,17,16,5,4,3,3,3,1,3640,635,225,590,635,17,-45,-0.0123626373626374,TRUE,185,3050,0.060655737704918,"suyang",4
"343",522743875767,2,19,19,19,19,0,0,0,0,3330,490,490,280,490,19,-210,-0.0630630630630631,TRUE,15,3050,0.00491803278688525,"suyang",2
"344",522743875767,3,19,19,19,19,0,0,0,0,3360,495,495,310,495,19,-185,-0.0550595238095238,TRUE,40,3050,0.0131147540983607,"suyang",2
