"","item_id","bundle_index1","bundle_index2","premrel","diff"
"233",23896264169,7,8,30,2
"234",23924620234,1,2,-610,24
"235",23924620234,1,2,-610,21
"236",23924620234,1,3,-710,13
"237",23924620234,1,3,-710,15
"238",23924620234,1,4,-943,17
"239",23924620234,1,4,-943,21
"240",23924620234,1,5,-923,15
"241",23924620234,1,5,-923,21
"242",23924620234,1,6,-953,17
"243",23924620234,1,6,-953,21
"244",23924620234,2,3,-100,0
"245",23924620234,2,4,-333,25
"246",23924620234,2,4,-333,26
"247",23924620234,2,5,-313,14
"248",23924620234,2,5,-313,20
"249",23924620234,2,6,-343,12
"250",23924620234,2,6,-343,20
"251",23924620234,3,4,-233,0
"252",23924620234,3,5,-213,0
"253",23924620234,3,6,-243,0
"254",23924620234,4,5,20,0
"255",23924620234,4,6,-10,33
"256",23924620234,4,6,-10,28
"257",23924620234,5,6,-30,0
"258",23969324559,1,2,-220,7
"259",23969324559,1,3,-270,9
"260",23969324559,1,4,-388,13
"261",23969324559,1,5,-323,13
"262",23969324559,1,6,-323,13
"263",23969324559,1,7,-263,13
"264",23969324559,1,8,-173,13
"265",23969324559,2,3,-50,4
"266",23969324559,2,4,-168,12
"267",23969324559,2,5,-103,12
"268",23969324559,2,6,-103,12
"269",23969324559,2,7,-43,12
"270",23969324559,2,8,47,12
"271",23969324559,3,4,-118,8
"272",23969324559,3,5,-53,10
"273",23969324559,3,6,-53,10
"274",23969324559,3,7,7,10
"275",23969324559,3,8,97,10
"276",23969324559,4,5,65,2
"277",23969324559,4,6,65,2
"278",23969324559,4,7,125,2
"279",23969324559,4,8,215,2
"280",23969324559,5,6,0,0
"281",23969324559,5,7,60,0
"282",23969324559,5,8,150,0
"283",23969324559,6,7,60,0
"284",23969324559,6,8,150,0
"285",23969324559,7,8,90,0
"286",24291960195,1,2,54,3
"287",24291960195,1,3,64,7
"288",24291960195,1,4,264,7
"289",24291960195,1,5,34,7
"290",24291960195,1,6,72,7
"291",24291960195,1,7,272,7
"292",24291960195,2,3,10,4
"293",24291960195,2,4,210,4
"294",24291960195,2,5,-20,6
"295",24291960195,2,6,18,8
"296",24291960195,2,7,218,8
"297",24291960195,3,4,200,2
"298",24291960195,3,5,-30,2
"299",24291960195,3,6,8,4
"300",24291960195,3,7,208,6
"301",24291960195,4,5,-230,4
"302",24291960195,4,6,-192,6
"303",24291960195,4,7,8,4
"304",24291960195,5,6,38,2
"305",24291960195,5,7,238,4
"306",24291960195,6,7,200,2
"307",24319152517,1,2,155,4
"308",24319152517,1,3,-128,12
"309",24319152517,1,4,172,12
"310",24319152517,1,5,317,13
"311",24319152517,2,3,-283,8
"312",24319152517,2,4,17,10
"313",24319152517,2,5,162,11
"314",24319152517,3,4,300,6
"315",24319152517,3,5,445,7
"316",24319152517,4,5,145,1
"317",24596036343,1,2,-20,2
"318",24596036343,1,3,100,5
"319",24596036343,1,4,160,8
"320",24596036343,1,5,485,8
"321",24596036343,1,6,555,9
"322",24596036343,1,7,135,8
"323",24596036343,1,8,485,11
"324",24596036343,2,3,120,3
"325",24596036343,2,4,180,6
"326",24596036343,2,5,505,8
"327",24596036343,2,6,575,9
"328",24596036343,2,7,155,6
"329",24596036343,2,8,505,11
"330",24596036343,3,4,60,5
"331",24596036343,3,5,385,7
"332",24596036343,3,6,455,8
"333",24596036343,3,7,35,3
"334",24596036343,3,8,385,10
"335",24596036343,4,5,325,4
"336",24596036343,4,6,395,5
"337",24596036343,4,7,-25,8
"338",24596036343,4,8,325,7
"339",24596036343,5,6,70,3
"340",24596036343,5,7,-350,10
"341",24596036343,5,8,0,5
"342",24596036343,6,7,-420,9
"343",24596036343,6,8,-70,2
"344",24596036343,7,8,350,9
"345",25673844634,1,2,-95,8
"346",25673844634,1,3,-75,8
"347",25673844634,1,4,-145,8
"348",25673844634,2,3,20,2
"349",25673844634,2,4,-50,2
"350",25673844634,3,4,-70,2
"351",26519380192,1,2,80,3
"352",26519380192,1,3,50,5
"353",26519380192,1,4,160,9
"354",26519380192,1,5,60,11
"355",26519380192,1,6,0,11
"356",26519380192,1,7,370,11
"357",26519380192,2,3,-30,6
"358",26519380192,2,4,80,10
"359",26519380192,2,5,-20,12
"360",26519380192,2,6,-80,12
"361",26519380192,2,7,290,12
"362",26519380192,3,4,110,8
"363",26519380192,3,5,10,10
"364",26519380192,3,6,-50,12
"365",26519380192,3,7,320,12
"366",26519380192,4,5,-100,6
"367",26519380192,4,6,-160,8
"368",26519380192,4,7,210,8
"369",26519380192,5,6,-60,6
"370",26519380192,5,7,310,8
"371",26519380192,6,7,370,6
"372",27462844289,1,2,50,4
"373",27462844289,1,3,145,3
"374",27462844289,1,4,205,3
"375",27462844289,1,5,405,7
"376",27462844289,1,6,465,7
"377",27462844289,2,3,95,3
"378",27462844289,2,4,155,5
"379",27462844289,2,5,355,7
"380",27462844289,2,6,415,9
"381",27462844289,3,4,60,2
"382",27462844289,3,5,260,4
