"","item_id","bundle_index1","bundle_index2","premrel","diff","share","filtered_item_share"
"112",35674260254,2,3,45,2,NA,NA
"113",35674260254,3,4,60,2,NA,NA
"114",35674260254,4,5,-20,3,NA,NA
"115",35674260254,5,6,85,2,NA,NA
"116",35674260254,6,7,20,2,NA,NA
"117",35674260254,7,8,-70,3,NA,NA
"118",36513357018,1,2,263,11,NA,NA
"119",36513357018,2,3,17,3,NA,NA
"120",36513357018,3,4,55,2,NA,NA
"121",36513357018,4,5,30,2,NA,NA
"122",36574928690,1,2,-50,2,NA,NA
"123",36574928690,2,3,-60,7,NA,NA
"124",36574928690,3,4,60,2,NA,NA
"125",36574928690,4,5,120,0,NA,NA
"126",36613205733,1,2,-20,6,NA,NA
"127",36613205733,2,3,0,3,NA,NA
"128",36613205733,3,4,20,2,NA,NA
"129",36613205733,4,5,-178,7,NA,NA
"130",36613205733,5,6,45,3,NA,NA
"131",36910165248,1,2,35,2,0.0854700854700855,"0.0925925925925926"
"132",36910165248,2,3,-155,7,0.0427350427350427,"0.0555555555555556"
"133",36910165248,3,4,35,2,0.094017094017094,"0.0740740740740741"
"134",36910165248,4,5,65,2,0.0854700854700855,"0.0740740740740741"
"135",36910165248,5,6,-15,6,0.0170940170940171,"0.0185185185185185"
"136",36910165248,6,7,65,2,0.136752136752137,"0.12962962962963"
"137",36910165248,7,8,-70,2,0.0256410256410256,"."
"138",36982442137,1,2,-50,8,NA,NA
"139",36982442137,2,3,-35,11,NA,NA
"140",36982442137,4,5,110,12,NA,NA
"141",36982442137,5,6,40,2,NA,NA
"142",36982442137,6,7,220,4,NA,NA
"143",37241107923,1,2,25,3,NA,NA
"144",37443266749,1,2,36,2,NA,NA
"145",37443266749,2,3,29,2,NA,NA
"146",37443266749,3,4,-65,3,NA,NA
"147",37443266749,4,5,35,2,NA,NA
"148",37443266749,5,6,30,2,NA,NA
"149",37745552927,1,2,80,5,NA,NA
"150",37745552927,2,3,-5,4,NA,NA
"151",37745552927,3,4,35,6,NA,NA
"152",37994506504,1,2,22,2,0.12,"0.141025641025641"
"153",37994506504,2,3,20,2,0.0333333333333333,"0.0641025641025641"
"154",37994506504,3,4,48,4,0.16,"0.179487179487179"
"155",37994506504,4,5,15,5,0.1,"0.141025641025641"
"156",37994506504,5,6,-28,3,0.08,"0.0769230769230769"
"157",37994506504,6,7,40,2,0.166666666666667,"0.0897435897435897"
"158",37994506504,7,8,28,4,0.113333333333333,"0.141025641025641"
"159",38631814095,1,2,25,7,NA,NA
"160",38663832002,1,2,17,2,0.0333333333333333,"0.0425531914893617"
"161",38663832002,2,3,65,2,0.133333333333333,"0.0638297872340425"
"162",38663832002,3,4,20,4,0.183333333333333,"0.191489361702128"
"163",38663832002,4,5,3,5,0.1,"0.0425531914893617"
"164",38663832002,5,6,-23,3,0.2,"0.170212765957447"
"165",38663832002,6,7,65,2,0.15,"0.148936170212766"
"166",38663832002,7,8,20,4,0.075,"0.0851063829787234"
"167",38708270318,1,2,22,2,NA,NA
"168",38708270318,2,3,20,2,0.105263157894737,"."
"169",38708270318,3,4,10,4,0.421052631578947,"0.4"
"170",38708270318,4,5,23,5,0.157894736842105,"0.2"
"171",38708270318,5,6,-28,3,0.105263157894737,"."
"172",38708270318,6,7,20,2,0.105263157894737,"0.2"
"173",39237426326,1,2,10,1,0.232,"0.216216216216216"
"174",39237426326,2,3,35,2,0.352,"0.216216216216216"
"175",39237426326,3,4,65,2,0.208,"0.27027027027027"
"176",40148868087,1,2,45,2,NA,NA
"177",40148868087,2,3,45,2,NA,NA
"178",40148868087,3,4,20,4,NA,NA
"179",40148868087,4,5,25,2,NA,NA
"180",40148868087,5,6,35,2,NA,NA
"181",40148868087,6,7,25,2,NA,NA
"182",40175359932,1,2,65,2,0.111111111111111,"."
"183",40175359932,2,3,55,2,NA,NA
"184",40175359932,3,4,35,3,NA,NA
"185",40175359932,4,5,35,2,NA,NA
"186",40175359932,5,6,55,2,NA,NA
"187",40175359932,6,7,40,2,NA,NA
"188",40452911197,1,2,15,2,NA,NA
"189",40452911197,2,3,25,2,0.25,"0.333333333333333"
"190",40452911197,3,4,10,2,NA,NA
"191",40452911197,4,5,-98,7,0.25,"0.333333333333333"
"192",40452911197,5,6,15,2,NA,NA
"193",40452911197,6,7,25,2,NA,NA
"194",40452911197,7,8,10,2,0.25,"."
"195",40565901878,1,2,135,2,NA,NA
"196",40565901878,2,3,-240,4,NA,NA
"197",41802068265,1,2,-10,4,0.16,"0.2"
"198",41802068265,2,3,10,8,0.113333333333333,"0.109090909090909"
"199",41802068265,3,4,-40,5,0.0733333333333333,"0.0545454545454545"
"200",41802068265,4,5,45,2,0.12,"0.163636363636364"
"201",41802068265,5,6,285,15,0.0733333333333333,"0.0727272727272727"
"202",41802068265,6,7,-305,17,0.0266666666666667,"0.0363636363636364"
"203",41802068265,7,8,425,4,0.0333333333333333,"0.0181818181818182"
"204",42468840454,1,2,-80,2,0.692307692307692,"."
"205",42468840454,2,3,90,3,NA,NA
"206",42468840454,3,4,-40,5,NA,NA
"207",42468840454,4,5,50,2,NA,NA
"208",42468840454,5,6,25,5,NA,NA
"209",42468840454,6,7,90,3,NA,NA
"210",42468840454,7,8,-130,3,NA,NA
"211",42681494957,1,2,-60,7,NA,NA
"212",42681494957,2,3,30,4,NA,NA
"213",42681494957,3,4,-8,8,NA,NA
"214",42681494957,4,5,35,2,NA,NA
"215",42981617542,1,2,-30,2,NA,NA
"216",42981617542,2,3,120,3,NA,NA
"217",42981617542,3,4,60,5,NA,NA
"218",42981617542,4,5,325,4,NA,NA
"219",42981617542,5,6,100,3,NA,NA
"220",42981617542,6,7,-480,9,NA,NA
"221",42981617542,7,8,380,9,NA,NA
"222",43168072227,1,2,42.1499999999996,1,NA,NA
"223",43168072227,2,3,115.71,4,NA,NA
"224",43168072227,3,4,-190.71,9,NA,NA
"225",43168072227,4,5,119.280000000001,2,NA,NA
"226",43168072227,5,6,66.4299999999994,2,NA,NA
"227",43168072227,6,7,11.4300000000003,7,NA,NA
"228",43168072227,7,8,80,2,NA,NA
"229",43426870825,1,2,80,4,NA,NA
"230",43426870825,2,3,30,1,NA,NA
"231",43426870825,3,4,210,2,NA,NA
"232",43426870825,4,5,85,2,NA,NA
"233",43452978184,1,2,-160,5,NA,NA
"234",43452978184,2,3,-60,2,NA,NA
"235",43452978184,3,4,-60,3,NA,NA
"236",43473279886,1,2,30,2,NA,NA
"237",43473279886,2,3,10,2,NA,NA
"238",43473279886,3,4,-20,3,NA,NA
"239",43473279886,4,5,20,2,NA,NA
"240",43736454825,1,2,35,2,0.0440251572327044,"0.0602409638554217"
"241",43736454825,2,3,-80,4,0.0251572327044025,"0.0120481927710843"
"242",43736454825,3,4,10,4,0.138364779874214,"0.144578313253012"
"243",43736454825,4,5,40,2,0.389937106918239,"0.253012048192771"
"244",43736454825,5,6,75,3,0.169811320754717,"0.156626506024096"
"245",43736454825,6,7,75,1,0.0880503144654088,"0.144578313253012"
"246",43736454825,7,8,15,5,0.0125786163522013,"0.0240963855421687"
"247",43853759026,1,2,54,2,NA,NA
"248",43853759026,2,3,31,2,NA,NA
"249",43853759026,3,4,-6,3,NA,NA
"250",43853759026,4,5,56,2,NA,NA
"251",43853759026,5,6,15,5,NA,NA
"252",43853759026,6,7,54,2,NA,NA
"253",43853759026,7,8,31,2,NA,NA
"254",43859660891,1,2,5,2,NA,NA
"255",43859660891,2,3,15,2,NA,NA
"256",43859660891,3,4,20,2,NA,NA
"257",43859660891,4,5,205,3,NA,NA
"258",43859660891,5,6,5,2,NA,NA
"259",43859660891,6,7,15,2,NA,NA
"260",43859660891,7,8,20,2,NA,NA
"261",44021641588,1,2,5,1,0.0833333333333333,"."
"262",44021641588,2,3,25,2,0.0833333333333333,"."
"263",44021641588,3,4,20,2,0.0833333333333333,"0.25"
"264",44069100271,1,2,54,2,NA,NA
"265",44069100271,2,3,31,2,NA,NA
"266",44069100271,3,4,-6,3,NA,NA
"267",44069100271,4,5,56,2,NA,NA
"268",44069100271,5,6,65,4,NA,NA
"269",44069100271,6,7,54,2,NA,NA
"270",44069100271,7,8,31,2,NA,NA
"271",44231886556,1,2,50,10,NA,NA
"272",44231886556,2,3,-20,9,NA,NA
"273",44231886556,3,4,0,7,NA,NA
"274",44331296085,1,2,55,3,NA,NA
"275",44331296085,2,3,135,7,NA,NA
"276",44799642380,1,2,15.2400000000002,2,0.406666666666667,"0.409090909090909"
"277",44799642380,2,3,24.9200000000001,2,0.193333333333333,"0.25"
"278",44799642380,3,4,44.52,2,0.0866666666666667,"0.0909090909090909"
"279",44799642380,4,5,-104.04,7,0.0533333333333333,"0.0227272727272727"
"280",44799642380,5,6,24.04,2,0.0266666666666667,"0.0454545454545455"
"281",44799642380,6,7,24.9200000000001,2,0.0533333333333333,"0.0454545454545455"
"282",44799642380,7,8,45.3999999999996,2,0.0533333333333333,"."
"283",44881048637,1,2,122,4,NA,NA
"284",44881048637,2,3,332,6,NA,NA
"285",44881048637,3,4,83,5,NA,NA
"286",45219159638,1,2,40,2,NA,NA
"287",45219159638,2,3,-20,1,NA,NA
"288",45219159638,3,4,15,2,NA,NA
"289",45293052304,1,2,20,2,NA,NA
"290",45293052304,2,3,70,2,NA,NA
"291",45293052304,3,4,-25,5,NA,NA
"292",45293052304,4,5,20,2,NA,NA
"293",45293052304,5,6,70,2,NA,NA
"294",45410114111,1,2,35,2,0.246666666666667,"0.280898876404494"
"295",45410114111,6,7,-42,4,0.126666666666667,"0.123595505617978"
"296",521513506795,1,2,17,2,NA,NA
"297",521513506795,2,3,-207,7,NA,NA
"298",521513506795,3,4,7,2,NA,NA
"299",521513506795,4,5,15,3,NA,NA
"300",521513506795,5,6,-157,7,NA,NA
"301",521513506795,6,7,17,2,NA,NA
"302",521513506795,7,8,50,4,NA,NA
"303",521870063421,1,2,25,2,NA,NA
"304",521870063421,2,3,95,3,NA,NA
"305",521870063421,3,4,-220,6,NA,NA
"306",521870063421,4,5,55,4,NA,NA
"307",521870063421,5,6,25,1,NA,NA
"308",522033862841,1,2,15,2,NA,NA
"309",522033862841,2,3,25,2,NA,NA
"310",522033862841,3,4,45,2,NA,NA
"311",522033862841,4,5,-145,7,NA,NA
"312",522033862841,5,6,15,3,NA,NA
"313",522033862841,6,7,25,3,NA,NA
"314",522033862841,7,8,45,1,NA,NA
"315",522086451970,1,2,35,2,NA,NA
"316",522086451970,2,3,50,2,NA,NA
"317",522086451970,3,4,-270,2,NA,NA
"318",522086451970,4,5,95,2,NA,NA
